trade_id,ordinal,phase,model_version,strategy,symbol,timestamp,expiry,horizon_seconds,direction,probability,outcome,gross_return,net_return,cost,session,regime,data_quality_score,reasons
mh-300-USDCHF-1788737400000,13,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-06T23:30:00.000Z,2026-09-06T23:36:00.000Z,300,SELL,0.733115057790684,WIN,0.000135814756034003,-0.00008418524396599703,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDJPY-1788737400000,14,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-06T23:30:00.000Z,2026-09-06T23:36:00.000Z,300,SELL,0.652410149973494,WIN,0.00034595973963181436,0.00012595973963181432,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-EURUSD-1788737700000,15,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-06T23:35:00.000Z,2026-09-06T23:41:00.000Z,300,BUY,0.7484965137246078,LOSS,-0.00011623618412919555,-0.00033623618412919557,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-GBPUSD-1788737700000,16,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-06T23:35:00.000Z,2026-09-06T23:41:00.000Z,300,BUY,0.74812740353341,LOSS,-0.00002706842439198323,-0.0002470684243919833,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCAD-1788737700000,17,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-06T23:35:00.000Z,2026-09-06T23:41:00.000Z,300,SELL,0.6100124027474862,LOSS,-0.00002887112189732395,-0.000248871121897324,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCHF-1788737700000,18,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-06T23:35:00.000Z,2026-09-06T23:41:00.000Z,300,SELL,0.7457784862203534,LOSS,-0.00011114227020231574,-0.0003311422702023158,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDJPY-1788737700000,19,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-06T23:35:00.000Z,2026-09-06T23:41:00.000Z,300,SELL,0.7399093199249225,LOSS,-0.00028184986549584955,-0.0005018498654958496,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-EURUSD-1788738000000,20,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-06T23:40:00.000Z,2026-09-06T23:46:00.000Z,300,SELL,0.6903924361776823,LOSS,-0.00011623618412919555,-0.00033623618412919557,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-GBPUSD-1788738000000,21,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-06T23:40:00.000Z,2026-09-06T23:46:00.000Z,300,BUY,0.5878356233354609,WIN,0.000013490491980607903,-0.00020650950801939214,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCAD-1788738000000,22,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-06T23:40:00.000Z,2026-09-06T23:46:00.000Z,300,BUY,0.5754085849880302,WIN,0.00007230707842344714,-0.0001476929215765529,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCHF-1788738000000,23,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-06T23:40:00.000Z,2026-09-06T23:46:00.000Z,300,BUY,0.6876197828348858,WIN,0.00006168027975466264,-0.0001583197202453374,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDJPY-1788738000000,24,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-06T23:40:00.000Z,2026-09-06T23:46:00.000Z,300,BUY,0.7342878473863728,WIN,0.0003138071838096993,0.00009380718380969929,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-EURUSD-1788738300000,25,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-06T23:45:00.000Z,2026-09-06T23:51:00.000Z,300,BUY,0.7135405197135485,LOSS,-0.00023236977674547917,-0.00045236977674547923,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-GBPUSD-1788738600000,26,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-06T23:50:00.000Z,2026-09-06T23:56:00.000Z,300,SELL,0.7139245463554835,LOSS,-0.0000676333801681999,-0.0002876333801681999,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCAD-1788738600000,27,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-06T23:50:00.000Z,2026-09-06T23:56:00.000Z,300,BUY,0.5610524588930395,LOSS,-0.000050582517578932856,-0.0002705825175789329,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCHF-1788738600000,28,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-06T23:50:00.000Z,2026-09-06T23:56:00.000Z,300,BUY,0.745877174271401,LOSS,-0.00018514690590158705,-0.0004051469059015871,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDJPY-1788738600000,29,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-06T23:50:00.000Z,2026-09-06T23:56:00.000Z,300,BUY,0.7488355724670512,LOSS,-0.0004800296436617384,-0.0007000296436617385,0.00022000000000000003,ASIA,TREND_UP,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCHF-1788738900000,30,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-06T23:55:00.000Z,2026-09-07T00:01:00.000Z,300,SELL,0.5590913680985276,LOSS,-0.0002468718285616063,-0.0004668718285616063,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-EURUSD-1788739200000,31,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:00:00.000Z,2026-09-07T00:06:00.000Z,300,SELL,0.697586569651915,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-GBPUSD-1788739200000,32,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:00:00.000Z,2026-09-07T00:06:00.000Z,300,SELL,0.7231792024303322,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCAD-1788739200000,33,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:00:00.000Z,2026-09-07T00:06:00.000Z,300,BUY,0.7035011695006894,LOSS,-0.000007150920698271037,-0.00022715092069827106,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCHF-1788739200000,34,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:00:00.000Z,2026-09-07T00:06:00.000Z,300,BUY,0.7494862959226768,LOSS,-0.00014812309713696376,-0.00036812309713696377,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDJPY-1788739200000,35,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:00:00.000Z,2026-09-07T00:06:00.000Z,300,BUY,0.7491384945424854,LOSS,-0.0005887770634565735,-0.0008087770634565735,0.00022000000000000003,ASIA,TREND_UP,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-EURUSD-1788739500000,36,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:05:00.000Z,2026-09-07T00:11:00.000Z,300,SELL,0.7239781416065932,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-GBPUSD-1788739500000,37,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:05:00.000Z,2026-09-07T00:11:00.000Z,300,SELL,0.6881516136630306,WIN,0.00006746613596834012,-0.0001525338640316599,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCAD-1788739500000,38,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:05:00.000Z,2026-09-07T00:11:00.000Z,300,BUY,0.6237979874599188,WIN,0.00007219896864031766,-0.00014780103135968238,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCHF-1788739500000,39,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:05:00.000Z,2026-09-07T00:11:00.000Z,300,SELL,0.6115348178491841,LOSS,-0.00006174168661803767,-0.0002817416866180377,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDJPY-1788739500000,40,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:05:00.000Z,2026-09-07T00:11:00.000Z,300,SELL,0.7349703248688928,WIN,0.00022420854091844967,0.000004208540918449637,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-GBPUSD-1788739800000,41,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:10:00.000Z,2026-09-07T00:16:00.000Z,300,SELL,0.6796164169135874,LOSS,-0.0001621570002489229,-0.00038215700024892295,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCAD-1788739800000,42,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:10:00.000Z,2026-09-07T00:16:00.000Z,300,BUY,0.6665549150479947,LOSS,-0.00007219375632556868,-0.00029219375632556874,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDJPY-1788739800000,43,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:10:00.000Z,2026-09-07T00:16:00.000Z,300,SELL,0.18181818181818182,LOSS,-0.00012166768577605073,-0.0003416676857760508,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-EURUSD-1788740100000,44,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:15:00.000Z,2026-09-07T00:21:00.000Z,300,BUY,0.6904046362638675,WIN,0.00011624969655032873,-0.0001037503034496713,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCAD-1788740100000,45,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:15:00.000Z,2026-09-07T00:21:00.000Z,300,BUY,0.6114339564319072,LOSS,-0.00003618564060731912,-0.00025618564060731917,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-EURUSD-1788740400000,46,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:20:00.000Z,2026-09-07T00:26:00.000Z,300,BUY,0.2,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCAD-1788740400000,47,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:20:00.000Z,2026-09-07T00:26:00.000Z,300,SELL,0.5611064715051989,WIN,0.00007953145546613317,-0.00014046854453386687,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-EURUSD-1788740700000,48,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:25:00.000Z,2026-09-07T00:31:00.000Z,300,BUY,0.6917035979549712,WIN,0.00011623618412919555,-0.00010376381587080448,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
