trade_id,ordinal,phase,model_version,strategy,symbol,timestamp,expiry,horizon_seconds,direction,probability,outcome,gross_return,net_return,cost,session,regime,data_quality_score,reasons
mh-180-USDCAD-1788737340000,11,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-06T23:29:00.000Z,2026-09-06T23:33:00.000Z,180,BUY,0.5616841220745616,LOSS,-0.00006506351879883265,-0.0002850635187988327,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDJPY-1788737340000,12,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-06T23:29:00.000Z,2026-09-06T23:33:00.000Z,180,SELL,0.7129639098535714,WIN,0.00016011464130117096,-0.000059885358698829076,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-GBPUSD-1788737520000,13,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-06T23:32:00.000Z,2026-09-06T23:36:00.000Z,180,BUY,0.7055219176674304,WIN,0.00008112368293055425,-0.0001388763170694458,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCHF-1788737520000,14,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-06T23:32:00.000Z,2026-09-06T23:36:00.000Z,180,SELL,0.7403291712941459,WIN,0.000049393876042718707,-0.00017060612395728133,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCAD-1788737700000,15,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-06T23:35:00.000Z,2026-09-06T23:39:00.000Z,180,SELL,0.6100124027474862,LOSS,-0.000014478860561936645,-0.0002344788605619367,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDJPY-1788737700000,16,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-06T23:35:00.000Z,2026-09-06T23:39:00.000Z,180,SELL,0.7399093199249225,LOSS,-0.0002177537314760282,-0.0004377537314760282,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-EURUSD-1788737880000,17,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-06T23:38:00.000Z,2026-09-06T23:42:00.000Z,180,SELL,0.6903924361776823,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-GBPUSD-1788737880000,18,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-06T23:38:00.000Z,2026-09-06T23:42:00.000Z,180,BUY,0.718573368888075,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDJPY-1788738060000,19,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-06T23:41:00.000Z,2026-09-06T23:45:00.000Z,180,BUY,0.727947497686704,WIN,0.00014727730488982153,-0.00007272269511017851,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-GBPUSD-1788738240000,20,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-06T23:44:00.000Z,2026-09-06T23:48:00.000Z,180,BUY,0.6678527164684722,LOSS,-0.0001216773057893533,-0.00034167730578935334,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCHF-1788738240000,21,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-06T23:44:00.000Z,2026-09-06T23:48:00.000Z,180,SELL,0.66914491912366,LOSS,-0.00017287267805830644,-0.0003928726780583065,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCAD-1788738420000,22,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-06T23:47:00.000Z,2026-09-06T23:51:00.000Z,180,BUY,0.6695849978175935,WIN,0.000014390804086609202,-0.00020560919591339083,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDJPY-1788738420000,23,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-06T23:47:00.000Z,2026-09-06T23:51:00.000Z,180,BUY,0.7491410623757998,WIN,0.00017280146040189577,-0.00004719853959810427,0.00022000000000000003,ASIA,TREND_UP,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-EURUSD-1788738600000,24,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-06T23:50:00.000Z,2026-09-06T23:54:00.000Z,180,SELL,0.7307354191377075,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-GBPUSD-1788738600000,25,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-06T23:50:00.000Z,2026-09-06T23:54:00.000Z,180,SELL,0.7139245463554835,WIN,0.00001340431151443587,-0.00020659568848556417,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCHF-1788738600000,26,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-06T23:50:00.000Z,2026-09-06T23:54:00.000Z,180,BUY,0.745877174271401,LOSS,-0.0000616665767669038,-0.00028166657676690385,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCAD-1788738780000,27,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-06T23:53:00.000Z,2026-09-06T23:57:00.000Z,180,SELL,0.6393089377711558,LOSS,-0.0002240597998370396,-0.0004440597998370396,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDJPY-1788738780000,28,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-06T23:53:00.000Z,2026-09-06T23:57:00.000Z,180,BUY,0.7485066399874055,LOSS,-0.0002752693180109848,-0.0004952693180109848,0.00022000000000000003,ASIA,TREND_UP,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCHF-1788738960000,29,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-06T23:56:00.000Z,2026-09-07T00:00:00.000Z,180,SELL,0.5799271477516769,LOSS,-0.00012348489988671474,-0.00034348489988671475,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-EURUSD-1788739140000,30,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-06T23:59:00.000Z,2026-09-07T00:03:00.000Z,180,SELL,0.6225221194961947,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-GBPUSD-1788739140000,31,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-06T23:59:00.000Z,2026-09-07T00:03:00.000Z,180,SELL,0.7189699846190232,WIN,0.00005406183403845957,-0.00016593816596154046,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCAD-1788739320000,32,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:02:00.000Z,2026-09-07T00:06:00.000Z,180,BUY,0.677738984151071,WIN,0.0001735488763270371,-0.000046451123672962936,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCHF-1788739320000,33,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:02:00.000Z,2026-09-07T00:06:00.000Z,180,BUY,0.7490966999917699,LOSS,-0.00014812309713696376,-0.00036812309713696377,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDJPY-1788739320000,34,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:02:00.000Z,2026-09-07T00:06:00.000Z,180,BUY,0.7330341824005694,LOSS,-0.00040964896190030234,-0.0006296489619003024,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-EURUSD-1788739500000,35,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:05:00.000Z,2026-09-07T00:09:00.000Z,180,SELL,0.7239781416065932,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-GBPUSD-1788739500000,36,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:05:00.000Z,2026-09-07T00:09:00.000Z,180,SELL,0.6881516136630306,WIN,0.00008104865494509681,-0.00013895134505490322,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCAD-1788739680000,37,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:08:00.000Z,2026-09-07T00:12:00.000Z,180,BUY,0.36363636363636365,LOSS,-0.00016617987192175262,-0.00038617987192175263,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCHF-1788739680000,38,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:08:00.000Z,2026-09-07T00:12:00.000Z,180,BUY,0.36363636363636365,LOSS,-0.0003579383516118556,-0.0005779383516118556,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-GBPUSD-1788739860000,39,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:11:00.000Z,2026-09-07T00:15:00.000Z,180,BUY,0.6792697680885766,LOSS,-0.000013579949927020997,-0.00023357994992702103,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDJPY-1788739860000,40,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:11:00.000Z,2026-09-07T00:15:00.000Z,180,SELL,0.34782608695652173,LOSS,-0.00008326867468619584,-0.0003032686746861959,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-EURUSD-1788740040000,41,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:14:00.000Z,2026-09-07T00:18:00.000Z,180,BUY,0.32,WIN,0.00011624969655032873,-0.0001037503034496713,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCAD-1788740040000,42,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:14:00.000Z,2026-09-07T00:18:00.000Z,180,BUY,0.32,LOSS,-0.00019513553390503594,-0.000415135533905036,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCHF-1788740040000,43,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:14:00.000Z,2026-09-07T00:18:00.000Z,180,SELL,0.6892558281798667,WIN,0.00020994237626502797,-0.000010057623734972067,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-GBPUSD-1788740220000,44,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:17:00.000Z,2026-09-07T00:21:00.000Z,180,BUY,0.3076923076923077,LOSS,-0.00016231139895939086,-0.0003823113989593909,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDJPY-1788740220000,45,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:17:00.000Z,2026-09-07T00:21:00.000Z,180,SELL,0.3076923076923077,WIN,0.000096112968621609,-0.00012388703137839103,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-EURUSD-1788740400000,46,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:20:00.000Z,2026-09-07T00:24:00.000Z,180,BUY,0.32142857142857145,WIN,0.00011623618412919555,-0.00010376381587080448,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCHF-1788740400000,47,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:20:00.000Z,2026-09-07T00:24:00.000Z,180,SELL,0.32142857142857145,WIN,0.00013581643565849108,-0.00008418356434150895,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDJPY-1788740580000,48,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:23:00.000Z,2026-09-07T00:27:00.000Z,180,SELL,0.3333333333333333,WIN,0.00018596111915920922,-0.00003403888084079081,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-EURUSD-1788740760000,49,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:26:00.000Z,2026-09-07T00:30:00.000Z,180,BUY,0.375,WIN,0.00011623618412919555,-0.00010376381587080448,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-GBPUSD-1788740760000,50,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:26:00.000Z,2026-09-07T00:30:00.000Z,180,BUY,0.6221501622167699,WIN,0.00012168717683457087,-0.00009831282316542916,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCAD-1788740760000,51,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:26:00.000Z,2026-09-07T00:30:00.000Z,180,SELL,0.6926937397887144,LOSS,-0.000014475616900386129,-0.00023447561690038616,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCHF-1788740760000,52,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:26:00.000Z,2026-09-07T00:30:00.000Z,180,SELL,0.375,WIN,0.00011116423927403126,-0.00010883576072596877,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDJPY-1788740940000,53,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:29:00.000Z,2026-09-07T00:33:00.000Z,180,SELL,0.3939393939393939,WIN,0.0004363458891144822,0.00021634588911448218,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-EURUSD-1788741120000,54,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:32:00.000Z,2026-09-07T00:36:00.000Z,180,BUY,0.42857142857142855,LOSS,-0.0001161066129485541,-0.00033610661294855413,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-GBPUSD-1788741120000,55,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:32:00.000Z,2026-09-07T00:36:00.000Z,180,BUY,0.6699806742787172,LOSS,-0.0000945995639251043,-0.00031459956392510435,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCHF-1788741120000,56,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:32:00.000Z,2026-09-07T00:36:00.000Z,180,SELL,0.42857142857142855,LOSS,-0.0001234600893727366,-0.0003434600893727366,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDJPY-1788741300000,57,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:35:00.000Z,2026-09-07T00:39:00.000Z,180,SELL,0.4444444444444444,WIN,0.00038504154717762686,0.00016504154717762682,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-EURUSD-1788741480000,58,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:38:00.000Z,2026-09-07T00:42:00.000Z,180,BUY,0.6794823576063473,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCAD-1788741480000,59,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:38:00.000Z,2026-09-07T00:42:00.000Z,180,SELL,0.6895797049529101,WIN,0.0002531085322662085,0.00003310853226620844,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCHF-1788741660000,60,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:41:00.000Z,2026-09-07T00:45:00.000Z,180,SELL,0.4358974358974359,WIN,0.000012369316878705963,-0.00020763068312129406,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDJPY-1788741660000,61,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:41:00.000Z,2026-09-07T00:45:00.000Z,180,SELL,0.4358974358974359,LOSS,-0.0001476151731169668,-0.00036761517311696684,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-EURUSD-1788741840000,62,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:44:00.000Z,2026-09-07T00:48:00.000Z,180,BUY,0.4358974358974359,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-180-USDCAD-1788741840000,63,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:44:00.000Z,2026-09-07T00:48:00.000Z,180,SELL,0.6740758396635482,LOSS,-0.000007240006205719605,-0.00022724000620571964,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
