strategy,asset,direction,entry_iso,entry_price,exit_iso,exit_price,horizon_s,result
stochrsi-v1,NZD/USD,BUY,2026-09-14T11:44:00.619Z,0.516015,2026-09-14T11:44:45.752Z,0.516065,45,WIN
stochrsi-v1,NZD/USD,BUY,2026-09-14T11:44:39.033Z,0.515883,2026-09-14T11:45:30.524Z,0.516268,45,WIN
stochrsi-v1,NZD/USD,BUY,2026-09-14T11:44:59.807Z,0.516175,2026-09-14T11:45:48.190Z,0.5159,45,LOSS
stochrsi-v1,NZD/USD,BUY,2026-09-14T11:46:12.786Z,0.515745,2026-09-14T11:46:58.727Z,0.515,45,LOSS
stochrsi-v1,NZD/USD,BUY,2026-09-14T11:50:58.370Z,0.516568,2026-09-14T11:51:53.542Z,0.51542,45,LOSS
stochrsi-v1,NZD/USD,SELL,2026-09-14T12:02:59.724Z,0.515395,2026-09-14T12:03:48.763Z,0.514602,45,WIN
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:09:38.079Z,0.51535,2026-09-14T12:10:24.504Z,0.515685,45,WIN
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:11:37.717Z,0.515535,2026-09-14T12:12:22.727Z,0.515595,45,WIN
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:12:33.548Z,0.51553,2026-09-14T12:13:20.145Z,0.516625,45,WIN
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:14:14.511Z,0.516615,2026-09-14T12:15:00.358Z,0.517095,45,WIN
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:14:34.299Z,0.51713,2026-09-14T12:15:21.191Z,0.516955,45,LOSS
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:16:23.117Z,0.517,2026-09-14T12:17:09.208Z,0.515978,45,LOSS
stochrsi-v1,NZD/USD,SELL,2026-09-14T12:17:34.021Z,0.516243,2026-09-14T12:18:32.211Z,0.5169,45,LOSS
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:19:50.654Z,0.517727,2026-09-14T12:20:38.258Z,0.518212,45,WIN
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:21:07.958Z,0.517895,2026-09-14T12:21:54.488Z,0.517933,45,WIN
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:21:23.993Z,0.518248,2026-09-14T12:22:12.875Z,0.517865,45,LOSS
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:22:04.629Z,0.517602,2026-09-14T12:22:54.469Z,0.518705,45,WIN
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:24:03.966Z,0.519125,2026-09-14T12:24:50.979Z,0.518255,45,LOSS
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:29:38.662Z,0.520655,2026-09-14T12:30:23.804Z,0.5204,45,LOSS
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:30:38.178Z,0.520655,2026-09-14T12:31:40.650Z,0.520605,45,LOSS
stochrsi-v1,NZD/USD,BUY,2026-09-14T12:30:59.330Z,0.520685,2026-09-14T12:31:45.582Z,0.520345,45,LOSS
stochrsi-v1,NZD/USD,SELL,2026-09-14T12:34:54.395Z,0.519245,2026-09-14T12:35:45.201Z,0.517915,45,WIN
stochrsi-v1,NZD/USD,SELL,2026-09-14T12:35:03.676Z,0.5187,2026-09-14T12:35:49.415Z,0.517695,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T13:04:02.776Z,1.151918,2026-09-14T13:04:48.880Z,1.15136,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T13:05:54.335Z,1.151605,2026-09-14T13:06:47.187Z,1.151495,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T13:06:59.023Z,1.151575,2026-09-14T13:07:44.947Z,1.151485,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T13:07:29.398Z,1.151643,2026-09-14T13:08:19.211Z,1.1513,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T13:10:01.350Z,1.151108,2026-09-14T13:10:51.513Z,1.151008,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T13:10:53.443Z,1.151078,2026-09-14T13:11:45.769Z,1.151545,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T13:18:09.547Z,1.150935,2026-09-14T13:18:56.744Z,1.150945,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T13:18:22.754Z,1.150935,2026-09-14T13:19:08.951Z,1.151145,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T13:20:19.826Z,1.1519,2026-09-14T13:21:06.242Z,1.151355,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T13:20:39.855Z,1.15185,2026-09-14T13:21:29.950Z,1.15145,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T13:21:38.226Z,1.15148,2026-09-14T13:22:25.319Z,1.151155,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T13:25:34.895Z,1.15173,2026-09-14T13:26:32.354Z,1.151748,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T13:26:54.244Z,1.151835,2026-09-14T13:27:45.828Z,1.15235,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T13:27:45.828Z,1.15235,2026-09-14T13:28:35.047Z,1.152625,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T13:28:39.818Z,1.1525,2026-09-14T13:29:30.154Z,1.152695,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T13:29:30.154Z,1.152695,2026-09-14T13:30:24.238Z,1.1525,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T13:30:34.565Z,1.153,2026-09-14T13:31:24.444Z,1.152973,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T13:31:36.732Z,1.153021,2026-09-14T13:32:23.896Z,1.1535,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T13:58:00.446Z,1.154745,2026-09-14T13:58:52.122Z,1.155387,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T14:08:02.412Z,1.1555,2026-09-14T14:08:49.548Z,1.154975,45,LOSS
stochrsi-v1,EUR/USD,SELL,2026-09-14T14:13:37.876Z,1.153875,2026-09-14T14:14:49.443Z,1.153405,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T14:15:33.249Z,1.154225,2026-09-14T14:16:20.586Z,1.154505,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T14:17:48.207Z,1.154295,2026-09-14T14:18:33.956Z,1.154195,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T14:19:16.206Z,1.15432,2026-09-14T14:20:06.163Z,1.15405,45,LOSS
stochrsi-v1,EUR/USD,SELL,2026-09-14T14:40:37.777Z,1.152768,2026-09-14T14:41:24.175Z,1.153065,45,LOSS
stochrsi-v1,EUR/USD,SELL,2026-09-14T14:44:19.346Z,1.152845,2026-09-14T14:45:04.711Z,1.15315,45,LOSS
stochrsi-v1,EUR/USD,SELL,2026-09-14T14:45:18.511Z,1.15295,2026-09-14T14:46:05.103Z,1.153165,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T14:47:38.013Z,1.15467,2026-09-14T14:48:23.509Z,1.153505,45,LOSS
stochrsi-v1,EUR/USD,SELL,2026-09-14T14:52:29.374Z,1.152989,2026-09-14T14:53:17.373Z,1.152463,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T14:54:10.737Z,1.152485,2026-09-14T14:54:56.268Z,1.152865,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T14:56:28.350Z,1.153225,2026-09-14T14:57:14.367Z,1.1529,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T14:57:14.367Z,1.1529,2026-09-14T14:58:00.320Z,1.152805,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T14:59:28.807Z,1.153187,2026-09-14T15:00:23.260Z,1.15287,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:00:08.489Z,1.153222,2026-09-14T15:00:55.782Z,1.152995,45,LOSS
stochrsi-v1,EUR/USD,SELL,2026-09-14T15:00:59.383Z,1.153138,2026-09-14T15:01:45.023Z,1.152625,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:03:18.108Z,1.153485,2026-09-14T15:04:03.256Z,1.15394,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:05:26.255Z,1.154075,2026-09-14T15:06:12.020Z,1.154565,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:07:04.845Z,1.15419,2026-09-14T15:07:52.091Z,1.154305,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T15:12:53.939Z,1.154618,2026-09-14T15:13:40.678Z,1.154355,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T15:13:04.739Z,1.15439,2026-09-14T15:13:57.921Z,1.154005,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T15:13:14.121Z,1.1547,2026-09-14T15:13:59.657Z,1.15398,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T15:13:20.309Z,1.154615,2026-09-14T15:14:07.145Z,1.154147,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T15:15:17.796Z,1.154138,2026-09-14T15:16:03.578Z,1.1545,45,LOSS
stochrsi-v1,EUR/USD,SELL,2026-09-14T15:15:34.819Z,1.154225,2026-09-14T15:16:23.672Z,1.154462,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:16:48.955Z,1.154555,2026-09-14T15:17:34.509Z,1.154615,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:17:18.362Z,1.154688,2026-09-14T15:18:11.586Z,1.154605,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:17:54.683Z,1.15448,2026-09-14T15:18:40.189Z,1.154845,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:18:11.586Z,1.154605,2026-09-14T15:19:00.423Z,1.155295,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:18:33.485Z,1.154695,2026-09-14T15:19:20.673Z,1.155515,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:28:53.881Z,1.156065,2026-09-14T15:29:41.932Z,1.15592,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:29:58.998Z,1.156105,2026-09-14T15:30:50.857Z,1.156,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:30:17.879Z,1.156152,2026-09-14T15:31:09.176Z,1.155955,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:30:25.499Z,1.156115,2026-09-14T15:31:10.993Z,1.155975,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:31:16.981Z,1.155952,2026-09-14T15:32:02.658Z,1.156,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:31:36.805Z,1.156,2026-09-14T15:32:40.835Z,1.156,45,DRAW
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:31:49.034Z,1.156,2026-09-14T15:32:40.835Z,1.156,45,DRAW
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:33:22.162Z,1.1565,2026-09-14T15:34:09.395Z,1.1565,45,DRAW
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:33:54.575Z,1.156655,2026-09-14T15:34:41.014Z,1.156785,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:34:12.441Z,1.156735,2026-09-14T15:34:58.477Z,1.156315,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:35:04.114Z,1.156625,2026-09-14T15:36:03.951Z,1.157,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:36:59.395Z,1.157,2026-09-14T15:37:45.015Z,1.157,45,DRAW
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:42:34.132Z,1.1581,2026-09-14T15:43:20.011Z,1.158,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:43:54.400Z,1.158233,2026-09-14T15:44:43.211Z,1.158,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:44:18.023Z,1.158,2026-09-14T15:45:04.098Z,1.158,45,DRAW
stochrsi-v1,EUR/USD,SELL,2026-09-14T15:46:28.460Z,1.15766,2026-09-14T15:47:13.538Z,1.1585,45,LOSS
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:53:04.189Z,1.16,2026-09-14T15:53:50.322Z,1.16,45,DRAW
stochrsi-v1,EUR/USD,BUY,2026-09-14T15:53:32.925Z,1.16,2026-09-14T15:54:18.958Z,1.16,45,DRAW
stochrsi-v1,EUR/USD,SELL,2026-09-14T16:02:49.256Z,1.159385,2026-09-14T16:03:34.968Z,1.15886,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T16:03:02.460Z,1.159275,2026-09-14T16:03:49.458Z,1.15885,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T16:03:14.281Z,1.159035,2026-09-14T16:03:59.989Z,1.15866,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T16:05:13.021Z,1.158435,2026-09-14T16:05:58.975Z,1.158452,45,LOSS
stochrsi-v1,EUR/USD,SELL,2026-09-14T16:05:44.612Z,1.158445,2026-09-14T16:06:32.364Z,1.158335,45,WIN
stochrsi-v1,EUR/USD,BUY,2026-09-14T16:53:30.838Z,1.158125,2026-09-14T16:54:27.804Z,1.157975,45,LOSS
stochrsi-v1,EUR/USD,SELL,2026-09-14T16:55:14.585Z,1.15765,2026-09-14T16:55:59.841Z,1.157585,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T16:55:53.882Z,1.157474,2026-09-14T16:56:47.608Z,1.157615,45,LOSS
stochrsi-v1,EUR/USD,SELL,2026-09-14T16:57:33.346Z,1.157203,2026-09-14T16:58:25.554Z,1.156995,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T16:57:48.282Z,1.157085,2026-09-14T16:58:46.857Z,1.156285,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T17:01:35.630Z,1.155325,2026-09-14T17:02:21.469Z,1.154869,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T17:01:59.763Z,1.155495,2026-09-14T17:03:00.837Z,1.154885,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T17:12:32.062Z,1.152805,2026-09-14T17:13:30.191Z,1.152135,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:20:00.208Z,1.899075,2026-09-14T17:20:46.164Z,1.896445,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:20:35.786Z,1.896965,2026-09-14T17:21:23.033Z,1.898163,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:21:33.869Z,1.89715,2026-09-14T17:22:25.389Z,1.895655,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:22:54.819Z,1.895,2026-09-14T17:23:46.396Z,1.8949,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:25:13.869Z,1.891425,2026-09-14T17:26:06.672Z,1.890523,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:25:54.995Z,1.890835,2026-09-14T17:26:46.003Z,1.889534,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:28:01.213Z,1.890235,2026-09-14T17:28:47.330Z,1.890111,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:28:22.079Z,1.889492,2026-09-14T17:29:08.867Z,1.890067,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:28:49.912Z,1.890135,2026-09-14T17:29:39.838Z,1.888035,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:29:08.867Z,1.890067,2026-09-14T17:29:56.173Z,1.887359,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:47:47.784Z,1.88465,2026-09-14T17:48:36.407Z,1.889387,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:50:28.109Z,1.893335,2026-09-14T17:51:20.818Z,1.892195,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:50:47.979Z,1.893515,2026-09-14T17:51:37.363Z,1.892265,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:57:22.883Z,1.890278,2026-09-14T17:58:11.824Z,1.890115,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:57:48.350Z,1.89095,2026-09-14T17:58:35.110Z,1.891501,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:57:59.750Z,1.890261,2026-09-14T17:59:13.200Z,1.88997,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T18:10:59.123Z,1.892565,2026-09-14T18:11:48.523Z,1.892345,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T18:11:15.576Z,1.892185,2026-09-14T18:12:09.475Z,1.892263,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T18:11:50.470Z,1.891854,2026-09-14T18:12:53.393Z,1.894925,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T18:17:54.036Z,1.894886,2026-09-14T18:18:40.435Z,1.894605,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T18:18:09.809Z,1.894121,2026-09-14T18:18:56.385Z,1.894685,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T18:53:58.578Z,1.906325,2026-09-14T18:54:44.903Z,1.906075,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:00:53.757Z,1.908585,2026-09-14T19:01:40.294Z,1.909375,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:02:29.877Z,1.908217,2026-09-14T19:03:16.421Z,1.910235,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:06:14.510Z,1.9121612,2026-09-14T19:07:03.748Z,1.911672,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:07:24.524Z,1.911335,2026-09-14T19:08:12.054Z,1.910915,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:07:45.561Z,1.910711,2026-09-14T19:08:32.179Z,1.910684,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:12:12.863Z,1.908645,2026-09-14T19:12:58.637Z,1.910244,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:14:45.212Z,1.908435,2026-09-14T19:15:30.267Z,1.908455,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:22:39.053Z,1.904655,2026-09-14T19:23:24.266Z,1.903325,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:23:28.968Z,1.903355,2026-09-14T19:24:14.103Z,1.905,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:23:58.724Z,1.902795,2026-09-14T19:24:44.778Z,1.905525,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:24:18.292Z,1.902762,2026-09-14T19:25:04.368Z,1.902186,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:26:00.185Z,1.903735,2026-09-14T19:26:46.629Z,1.904315,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:26:23.913Z,1.903665,2026-09-14T19:27:10.722Z,1.903545,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:26:58.669Z,1.904965,2026-09-14T19:27:43.677Z,1.904645,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:29:18.351Z,1.908345,2026-09-14T19:30:04.759Z,1.910932,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:29:28.963Z,1.908865,2026-09-14T19:30:20.973Z,1.911946,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:29:39.601Z,1.910847,2026-09-14T19:30:25.458Z,1.912805,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:31:13.362Z,1.914089,2026-09-14T19:31:59.087Z,1.911355,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:32:13.525Z,1.91345,2026-09-14T19:32:59.151Z,1.909745,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:33:13.782Z,1.909658,2026-09-14T19:34:01.005Z,1.91005,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:33:26.102Z,1.909804,2026-09-14T19:34:12.372Z,1.907515,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:34:03.160Z,1.908945,2026-09-14T19:34:57.863Z,1.909657,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:37:23.978Z,1.908511,2026-09-14T19:38:11.467Z,1.907865,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:37:34.510Z,1.90869,2026-09-14T19:38:19.513Z,1.908244,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:41:29.700Z,1.90837,2026-09-14T19:42:15.458Z,1.907965,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T21:08:43.120Z,1.900576,2026-09-14T21:09:33.243Z,1.900385,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T21:11:29.739Z,1.900865,2026-09-14T21:12:16.444Z,1.900281,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T21:22:28.483Z,1.896605,2026-09-14T21:23:14.569Z,1.898044,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T21:32:38.362Z,1.902965,2026-09-14T21:33:28.543Z,1.902,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T21:33:19.748Z,1.902,2026-09-14T21:34:06.061Z,1.9,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T21:35:41.916Z,1.904,2026-09-14T21:36:31.814Z,1.903975,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T22:57:49.580Z,1.90361,2026-09-14T22:58:36.200Z,1.903511,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T22:58:08.174Z,1.903485,2026-09-14T22:58:55.897Z,1.904875,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T22:59:13.116Z,1.903209,2026-09-14T22:59:58.141Z,1.903655,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:00:09.544Z,1.903475,2026-09-14T23:00:54.855Z,1.905217,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:04:03.453Z,1.907781,2026-09-14T23:04:50.165Z,1.908145,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:04:11.224Z,1.907842,2026-09-14T23:04:58.383Z,1.907453,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:04:59.969Z,1.907535,2026-09-14T23:05:46.560Z,1.905305,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:07:18.715Z,1.903539,2026-09-14T23:08:04.127Z,1.904725,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:07:43.173Z,1.904368,2026-09-14T23:08:32.150Z,1.904615,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:08:14.059Z,1.904775,2026-09-14T23:09:03.427Z,1.906815,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:08:34.212Z,1.90506,2026-09-14T23:09:19.417Z,1.905685,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:08:48.590Z,1.905485,2026-09-14T23:09:33.938Z,1.90403,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:09:14.544Z,1.905163,2026-09-14T23:10:01.914Z,1.903365,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:13:23.325Z,1.899183,2026-09-14T23:14:11.783Z,1.896,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:15:18.631Z,1.89313,2026-09-14T23:16:03.908Z,1.891745,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:15:28.307Z,1.893005,2026-09-14T23:16:13.790Z,1.891968,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:16:41.946Z,1.891575,2026-09-14T23:17:27.199Z,1.891584,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:17:08.882Z,1.891255,2026-09-14T23:17:57.970Z,1.891275,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:17:22.589Z,1.891482,2026-09-14T23:18:08.993Z,1.891,45,WIN
