strategy,asset,direction,entry_iso,entry_price,exit_iso,exit_price,horizon_s,result
reversion-v2-fib,NZD/USD,BUY,2026-09-14T12:12:26.560Z,0.51548,2026-09-14T12:13:12.989Z,0.516815,45,WIN
reversion-v2-fib,NZD/USD,BUY,2026-09-14T12:16:02.695Z,0.516805,2026-09-14T12:16:49.266Z,0.51635,45,LOSS
reversion-v2-fib,NZD/USD,BUY,2026-09-14T12:16:11.785Z,0.516815,2026-09-14T12:16:57.545Z,0.516045,45,LOSS
reversion-v2-fib,NZD/USD,BUY,2026-09-14T12:16:23.117Z,0.517,2026-09-14T12:17:09.208Z,0.515978,45,LOSS
reversion-v2-fib,NZD/USD,BUY,2026-09-14T12:16:29.928Z,0.516752,2026-09-14T12:17:15.833Z,0.516095,45,LOSS
reversion-v2-fib,NZD/USD,BUY,2026-09-14T12:16:37.457Z,0.516845,2026-09-14T12:17:23.559Z,0.516502,45,LOSS
reversion-v2-fib,NZD/USD,BUY,2026-09-14T12:16:44.896Z,0.516685,2026-09-14T12:17:34.021Z,0.516243,45,LOSS
reversion-v2-fib,NZD/USD,BUY,2026-09-14T12:22:04.629Z,0.517602,2026-09-14T12:22:54.469Z,0.518705,45,WIN
reversion-v2-fib,NZD/USD,BUY,2026-09-14T12:23:59.830Z,0.518,2026-09-14T12:24:45.290Z,0.518535,45,WIN
reversion-v2-fib,NZD/USD,BUY,2026-09-14T12:25:09.507Z,0.518458,2026-09-14T12:25:57.720Z,0.518372,45,LOSS
reversion-v2-fib,NZD/USD,BUY,2026-09-14T12:25:47.013Z,0.518455,2026-09-14T12:26:53.094Z,0.5195,45,WIN
reversion-v2-fib,NZD/USD,BUY,2026-09-14T12:31:45.582Z,0.520345,2026-09-14T12:32:46.995Z,0.518595,45,LOSS
reversion-v2-fib,EUR/USD,BUY,2026-09-14T14:07:41.321Z,1.155215,2026-09-14T14:08:35.757Z,1.15488,45,LOSS
reversion-v2-fib,EUR/USD,BUY,2026-09-14T14:18:14.233Z,1.154035,2026-09-14T14:19:00.833Z,1.154135,45,WIN
reversion-v2-fib,EUR/USD,SELL,2026-09-14T14:49:38.559Z,1.154102,2026-09-14T14:50:25.109Z,1.153915,45,WIN
reversion-v2-fib,EUR/USD,BUY,2026-09-14T14:50:29.917Z,1.153695,2026-09-14T14:51:16.471Z,1.15328,45,LOSS
reversion-v2-fib,EUR/USD,BUY,2026-09-14T14:50:32.166Z,1.153685,2026-09-14T14:51:18.719Z,1.153285,45,LOSS
reversion-v2-fib,EUR/USD,SELL,2026-09-14T15:05:39.170Z,1.15413,2026-09-14T15:06:48.588Z,1.154025,45,WIN
reversion-v2-fib,EUR/USD,BUY,2026-09-14T15:17:59.811Z,1.154465,2026-09-14T15:18:44.876Z,1.154678,45,WIN
reversion-v2-fib,EUR/USD,BUY,2026-09-14T15:18:29.133Z,1.154585,2026-09-14T15:19:14.281Z,1.155479,45,WIN
reversion-v2-fib,EUR/USD,BUY,2026-09-14T15:31:14.961Z,1.155995,2026-09-14T15:32:00.215Z,1.156,45,WIN
reversion-v2-fib,EUR/USD,BUY,2026-09-14T15:38:49.804Z,1.157,2026-09-14T15:39:35.642Z,1.157,45,DRAW
reversion-v2-fib,EUR/USD,BUY,2026-09-14T15:38:54.047Z,1.157,2026-09-14T15:39:42.889Z,1.157,45,DRAW
reversion-v2-fib,EUR/USD,BUY,2026-09-14T15:38:58.972Z,1.157,2026-09-14T15:39:45.104Z,1.157,45,DRAW
reversion-v2-fib,EUR/USD,BUY,2026-09-14T15:39:00.330Z,1.157,2026-09-14T15:39:46.728Z,1.157,45,DRAW
reversion-v2-fib,EUR/USD,BUY,2026-09-14T15:39:07.564Z,1.157,2026-09-14T15:39:52.816Z,1.157,45,DRAW
reversion-v2-fib,EUR/USD,BUY,2026-09-14T15:41:46.256Z,1.157875,2026-09-14T15:42:31.957Z,1.158048,45,WIN
reversion-v2-fib,EUR/USD,BUY,2026-09-14T15:41:52.898Z,1.157875,2026-09-14T15:42:37.917Z,1.158215,45,WIN
reversion-v2-fib,EUR/USD,BUY,2026-09-14T15:41:58.044Z,1.157705,2026-09-14T15:42:44.481Z,1.158255,45,WIN
reversion-v2-fib,EUR/USD,BUY,2026-09-14T15:42:04.129Z,1.157698,2026-09-14T15:42:55.447Z,1.158269,45,WIN
reversion-v2-fib,EUR/USD,BUY,2026-09-14T15:42:09.885Z,1.1578,2026-09-14T15:42:55.447Z,1.158269,45,WIN
reversion-v2-fib,EUR/USD,SELL,2026-09-14T15:58:49.888Z,1.160005,2026-09-14T15:59:38.393Z,1.160015,45,LOSS
reversion-v2-fib,EUR/USD,SELL,2026-09-14T15:58:54.716Z,1.160035,2026-09-14T15:59:40.504Z,1.160188,45,LOSS
reversion-v2-fib,EUR/USD,BUY,2026-09-14T16:53:15.747Z,1.158355,2026-09-14T16:54:00.908Z,1.15739,45,LOSS
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T17:29:08.867Z,1.890067,2026-09-14T17:29:56.173Z,1.887359,45,LOSS
reversion-v2-fib,EUR/NZD,SELL,2026-09-14T17:31:53.440Z,1.888465,2026-09-14T17:32:45.073Z,1.891565,45,LOSS
reversion-v2-fib,EUR/NZD,SELL,2026-09-14T17:31:59.560Z,1.888524,2026-09-14T17:32:45.073Z,1.891565,45,LOSS
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T18:04:44.406Z,1.893389,2026-09-14T18:05:31.504Z,1.895381,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T18:04:48.965Z,1.893525,2026-09-14T18:05:40.543Z,1.895643,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T18:04:53.974Z,1.893235,2026-09-14T18:05:40.543Z,1.895643,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T18:04:59.762Z,1.893522,2026-09-14T18:05:48.171Z,1.895667,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T18:05:07.711Z,1.893725,2026-09-14T18:05:55.295Z,1.896135,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T18:53:46.010Z,1.905971,2026-09-14T18:54:32.683Z,1.904845,45,LOSS
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T18:53:50.983Z,1.90581,2026-09-14T18:54:37.200Z,1.906157,45,WIN
reversion-v2-fib,EUR/NZD,SELL,2026-09-14T18:59:33.660Z,1.906015,2026-09-14T19:00:18.953Z,1.907068,45,LOSS
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T19:02:09.372Z,1.907135,2026-09-14T19:02:56.888Z,1.908899,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T19:02:13.534Z,1.907555,2026-09-14T19:03:02.242Z,1.908735,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T19:02:17.653Z,1.907375,2026-09-14T19:03:04.199Z,1908.838,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T19:02:24.368Z,1.907135,2026-09-14T19:03:12.059Z,1.909645,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T19:06:18.404Z,1.911395,2026-09-14T19:07:03.748Z,1.911672,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T19:25:54.499Z,1.904473,2026-09-14T19:26:40.637Z,1.904016,45,LOSS
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T19:25:58.735Z,1.904029,2026-09-14T19:26:44.769Z,1.904424,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T19:31:42.920Z,1.911568,2026-09-14T19:32:28.027Z,1.910455,45,LOSS
reversion-v2-fib,EUR/NZD,SELL,2026-09-14T19:35:36.977Z,1.90955,2026-09-14T19:36:22.421Z,1.90895,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T19:37:48.272Z,1.908297,2026-09-14T19:38:34.935Z,1.908236,45,LOSS
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T19:38:19.513Z,1.908244,2026-09-14T19:39:17.796Z,1.90435,45,LOSS
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T19:41:46.972Z,1.908017,2026-09-14T19:42:32.870Z,1.907965,45,LOSS
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T19:41:53.956Z,1.907965,2026-09-14T19:42:40.199Z,1.907965,45,DRAW
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T21:19:09.684Z,1.898625,2026-09-14T21:20:23.302Z,1.898765,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T21:19:24.075Z,1.898438,2026-09-14T21:20:23.302Z,1.898765,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T21:19:28.671Z,1.898436,2026-09-14T21:20:23.302Z,1.898765,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T21:19:30.597Z,1.898319,2026-09-14T21:20:23.302Z,1.898765,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T21:20:23.302Z,1.898765,2026-09-14T21:21:12.838Z,1.898386,45,LOSS
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T21:20:27.467Z,1.898605,2026-09-14T21:21:12.838Z,1.898386,45,LOSS
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T21:33:11.791Z,1.902,2026-09-14T21:33:59.394Z,1.9,45,LOSS
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T21:35:39.808Z,1.902,2026-09-14T21:36:31.814Z,1.903975,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T22:58:04.418Z,1.902763,2026-09-14T22:58:49.732Z,1.904845,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T23:25:34.126Z,1.891,2026-09-14T23:26:20.655Z,1.892805,45,WIN
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T23:34:58.256Z,1.886705,2026-09-14T23:35:43.754Z,1.885759,45,LOSS
reversion-v2-fib,EUR/NZD,BUY,2026-09-14T23:35:08.424Z,1.886695,2026-09-14T23:35:53.934Z,1.885524,45,LOSS
