strategy,asset,direction,reference_iso,horizon_s,result
ref-band-v6,EUR/NZD,BUY,2026-09-14T18:57:54.744Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T18:57:59.616Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:06:29.555Z,45,WIN
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:14:18.159Z,45,WIN
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:14:22.549Z,45,WIN
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:21:28.839Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:21:34.623Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:21:38.330Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:21:44.238Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:21:49.152Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:22:04.875Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:22:08.610Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:22:24.876Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:22:28.953Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:22:39.053Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:22:42.813Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:22:48.162Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:23:04.829Z,45,WIN
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:23:14.721Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:23:28.968Z,45,WIN
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:23:32.788Z,45,WIN
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:23:38.915Z,45,WIN
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:23:43.165Z,45,WIN
ref-band-v6,EUR/NZD,SELL,2026-09-14T19:28:19.983Z,45,WIN
ref-band-v6,EUR/NZD,SELL,2026-09-14T19:30:20.973Z,45,LOSS
ref-band-v6,EUR/NZD,SELL,2026-09-14T19:30:27.775Z,45,LOSS
ref-band-v6,EUR/NZD,SELL,2026-09-14T19:30:34.667Z,45,WIN
ref-band-v6,EUR/NZD,SELL,2026-09-14T19:30:39.008Z,45,WIN
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:32:07.364Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T19:33:26.102Z,45,LOSS
ref-band-v6,EUR/NZD,SELL,2026-09-14T21:18:02.220Z,45,WIN
ref-band-v6,EUR/NZD,BUY,2026-09-14T21:20:23.302Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T21:20:27.467Z,45,LOSS
ref-band-v6,EUR/NZD,BUY,2026-09-14T21:20:33.910Z,45,LOSS
ref-band-v6,EUR/NZD,SELL,2026-09-14T23:00:54.855Z,45,LOSS
ref-band-v6,EUR/NZD,SELL,2026-09-14T23:00:59.629Z,45,LOSS
ref-band-v6,EUR/NZD,SELL,2026-09-14T23:01:43.331Z,45,LOSS
ref-band-v6,EUR/NZD,SELL,2026-09-14T23:01:45.741Z,45,LOSS
ref-band-v6,EUR/NZD,SELL,2026-09-14T23:01:51.576Z,45,LOSS
