strategy,asset,direction,reference_iso,horizon_s,result
cci-trend-v1,NZD/USD,SELL,2026-09-14T12:34:58.570Z,45,WIN
cci-trend-v1,EUR/USD,BUY,2026-09-14T13:20:39.855Z,45,LOSS
cci-trend-v1,EUR/USD,SELL,2026-09-14T13:55:23.542Z,45,LOSS
cci-trend-v1,EUR/USD,SELL,2026-09-14T14:07:41.321Z,45,WIN
cci-trend-v1,EUR/USD,BUY,2026-09-14T14:08:02.412Z,45,LOSS
cci-trend-v1,EUR/USD,SELL,2026-09-14T14:13:11.345Z,45,WIN
cci-trend-v1,EUR/USD,SELL,2026-09-14T14:13:37.876Z,45,WIN
cci-trend-v1,EUR/USD,BUY,2026-09-14T14:17:48.207Z,45,LOSS
cci-trend-v1,EUR/USD,BUY,2026-09-14T14:18:33.956Z,45,WIN
cci-trend-v1,EUR/USD,SELL,2026-09-14T14:41:39.357Z,45,LOSS
cci-trend-v1,EUR/USD,SELL,2026-09-14T14:42:11.602Z,45,WIN
cci-trend-v1,EUR/USD,SELL,2026-09-14T14:42:33.367Z,45,LOSS
cci-trend-v1,EUR/USD,BUY,2026-09-14T14:42:50.637Z,45,WIN
cci-trend-v1,EUR/USD,BUY,2026-09-14T14:48:31.139Z,45,WIN
cci-trend-v1,EUR/USD,BUY,2026-09-14T14:49:09.565Z,45,LOSS
cci-trend-v1,EUR/USD,SELL,2026-09-14T14:49:26.389Z,45,LOSS
cci-trend-v1,EUR/USD,BUY,2026-09-14T14:51:27.099Z,45,LOSS
cci-trend-v1,EUR/USD,SELL,2026-09-14T14:54:10.737Z,45,LOSS
cci-trend-v1,EUR/USD,SELL,2026-09-14T14:54:59.512Z,45,LOSS
cci-trend-v1,EUR/USD,SELL,2026-09-14T14:55:14.848Z,45,LOSS
cci-trend-v1,EUR/USD,SELL,2026-09-14T14:58:44.203Z,45,LOSS
cci-trend-v1,EUR/USD,BUY,2026-09-14T14:59:28.807Z,45,LOSS
cci-trend-v1,EUR/USD,BUY,2026-09-14T15:00:30.337Z,45,LOSS
cci-trend-v1,EUR/USD,SELL,2026-09-14T15:02:21.993Z,45,WIN
cci-trend-v1,EUR/USD,SELL,2026-09-14T15:02:31.767Z,45,LOSS
cci-trend-v1,EUR/USD,BUY,2026-09-14T15:11:58.894Z,45,LOSS
cci-trend-v1,EUR/USD,SELL,2026-09-14T15:13:20.309Z,45,WIN
cci-trend-v1,EUR/USD,BUY,2026-09-14T15:16:48.955Z,45,WIN
cci-trend-v1,EUR/USD,BUY,2026-09-14T15:18:11.586Z,45,WIN
cci-trend-v1,EUR/USD,BUY,2026-09-14T15:31:23.737Z,45,WIN
