strategy,asset,direction,reference_iso,horizon_s,result
ema-cross-v1,EUR/USD,BUY,2026-09-14T15:53:04.189Z,45,DRAW
ema-cross-v1,EUR/USD,BUY,2026-09-14T15:59:18.534Z,45,WIN
ema-cross-v1,EUR/USD,SELL,2026-09-14T15:59:26.887Z,45,LOSS
ema-cross-v1,EUR/USD,BUY,2026-09-14T15:59:40.504Z,45,LOSS
ema-cross-v1,EUR/USD,SELL,2026-09-14T16:00:32.808Z,45,WIN
ema-cross-v1,EUR/USD,BUY,2026-09-14T16:05:08.978Z,45,LOSS
ema-cross-v1,EUR/USD,SELL,2026-09-14T16:05:13.021Z,45,LOSS
ema-cross-v1,EUR/USD,SELL,2026-09-14T16:53:30.838Z,45,WIN
ema-cross-v1,EUR/USD,BUY,2026-09-14T16:54:44.189Z,45,LOSS
ema-cross-v1,EUR/USD,SELL,2026-09-14T16:55:14.585Z,45,WIN
ema-cross-v1,EUR/USD,BUY,2026-09-14T16:56:36.115Z,45,LOSS
ema-cross-v1,EUR/USD,SELL,2026-09-14T16:56:49.589Z,45,WIN
ema-cross-v1,EUR/USD,BUY,2026-09-14T17:10:49.819Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T17:22:32.551Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T17:22:54.819Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T17:28:16.544Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T17:28:22.079Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T17:28:53.868Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T17:29:17.401Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T17:31:45.660Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T17:57:22.883Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T17:59:13.200Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T18:04:26.569Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T18:12:24.073Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T18:14:00.221Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T18:14:32.732Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T18:15:43.981Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T18:17:19.416Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T18:17:37.799Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T18:19:45.143Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T18:20:06.028Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T18:21:54.211Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T18:53:44.300Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T18:54:18.474Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T18:54:56.719Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T18:57:13.333Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T18:58:03.702Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T18:58:09.147Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T18:59:09.890Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:02:09.372Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T19:12:12.863Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:12:19.137Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:13:43.709Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T19:14:43.404Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:15:04.906Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:21:03.609Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T19:24:14.103Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:24:18.292Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T19:24:29.428Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:25:04.368Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T19:25:24.073Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:27:08.733Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T19:27:33.059Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:31:38.763Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T19:33:44.269Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:34:03.160Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:36:04.266Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:37:13.982Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:41:19.382Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T19:41:44.725Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T21:07:58.941Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T21:09:09.952Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T21:09:38.043Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T21:11:29.739Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T21:17:03.713Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T21:20:46.484Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T21:23:16.979Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T21:32:38.362Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T21:33:39.382Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T21:34:14.128Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T22:58:28.019Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T22:58:38.200Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T22:59:09.217Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:00:01.255Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:18:18.310Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:19:54.800Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T23:21:04.693Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:21:14.674Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:22:09.790Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T23:22:13.490Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:23:50.918Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T23:24:39.298Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:25:13.044Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T23:25:42.944Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:26:04.765Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T23:26:48.768Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-14T23:28:53.735Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:29:52.730Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T23:30:09.642Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:30:54.238Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:34:04.620Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T23:34:24.130Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:41:34.820Z,45,LOSS
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:44:04.686Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T23:44:44.780Z,45,LOSS
ema-cross-v1,EUR/NZD,SELL,2026-09-14T23:47:04.530Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-14T23:55:59.999Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-15T00:15:09.286Z,45,WIN
ema-cross-v1,EUR/NZD,SELL,2026-09-15T00:17:14.696Z,45,WIN
ema-cross-v1,EUR/NZD,BUY,2026-09-15T00:18:53.317Z,45,WIN
