strategy,asset,direction,reference_iso,horizon_s,result
bb-squeeze-v1,NZD/USD,BUY,2026-09-14T10:46:07.914Z,45,LOSS
bb-squeeze-v1,NZD/USD,BUY,2026-09-14T10:47:17.730Z,45,LOSS
bb-squeeze-v1,NZD/USD,BUY,2026-09-14T10:51:13.085Z,45,LOSS
bb-squeeze-v1,NZD/USD,SELL,2026-09-14T11:05:37.838Z,45,LOSS
bb-squeeze-v1,NZD/USD,BUY,2026-09-14T11:42:43.406Z,45,WIN
bb-squeeze-v1,NZD/USD,BUY,2026-09-14T12:09:38.079Z,45,WIN
bb-squeeze-v1,NZD/USD,BUY,2026-09-14T12:14:34.299Z,45,LOSS
bb-squeeze-v1,NZD/USD,SELL,2026-09-14T12:16:49.266Z,45,WIN
bb-squeeze-v1,NZD/USD,SELL,2026-09-14T12:16:54.144Z,45,WIN
bb-squeeze-v1,NZD/USD,SELL,2026-09-14T12:16:59.267Z,45,LOSS
bb-squeeze-v1,NZD/USD,SELL,2026-09-14T12:24:52.407Z,45,LOSS
bb-squeeze-v1,NZD/USD,SELL,2026-09-14T12:31:54.759Z,45,WIN
bb-squeeze-v1,NZD/USD,SELL,2026-09-14T12:31:58.740Z,45,WIN
bb-squeeze-v1,EUR/USD,SELL,2026-09-14T13:08:26.859Z,45,LOSS
bb-squeeze-v1,EUR/USD,SELL,2026-09-14T14:14:49.443Z,45,LOSS
bb-squeeze-v1,EUR/USD,SELL,2026-09-14T14:57:24.446Z,45,WIN
bb-squeeze-v1,EUR/USD,SELL,2026-09-14T14:57:29.206Z,45,WIN
bb-squeeze-v1,EUR/USD,BUY,2026-09-14T15:03:18.108Z,45,WIN
bb-squeeze-v1,EUR/USD,BUY,2026-09-14T15:03:27.995Z,45,WIN
bb-squeeze-v1,EUR/USD,BUY,2026-09-14T15:15:38.971Z,45,WIN
bb-squeeze-v1,EUR/USD,BUY,2026-09-14T15:15:59.855Z,45,WIN
bb-squeeze-v1,EUR/USD,BUY,2026-09-14T15:16:03.578Z,45,WIN
bb-squeeze-v1,EUR/USD,BUY,2026-09-14T15:16:07.883Z,45,LOSS
bb-squeeze-v1,EUR/USD,BUY,2026-09-14T15:32:09.064Z,45,WIN
bb-squeeze-v1,EUR/USD,BUY,2026-09-14T15:32:13.907Z,45,WIN
bb-squeeze-v1,EUR/USD,BUY,2026-09-14T15:32:19.847Z,45,DRAW
bb-squeeze-v1,EUR/USD,BUY,2026-09-14T15:40:24.744Z,45,DRAW
bb-squeeze-v1,EUR/USD,SELL,2026-09-14T15:41:58.044Z,45,LOSS
bb-squeeze-v1,EUR/USD,BUY,2026-09-14T15:43:58.699Z,45,LOSS
bb-squeeze-v1,EUR/USD,SELL,2026-09-14T15:46:28.460Z,45,LOSS
bb-squeeze-v1,EUR/NZD,BUY,2026-09-14T18:06:58.931Z,45,LOSS
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T18:11:27.693Z,45,LOSS
bb-squeeze-v1,EUR/NZD,BUY,2026-09-14T18:12:24.073Z,45,LOSS
bb-squeeze-v1,EUR/NZD,BUY,2026-09-14T18:12:33.372Z,45,LOSS
bb-squeeze-v1,EUR/NZD,BUY,2026-09-14T18:12:53.393Z,45,LOSS
bb-squeeze-v1,EUR/NZD,BUY,2026-09-14T18:19:20.441Z,45,LOSS
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T18:19:45.143Z,45,LOSS
bb-squeeze-v1,EUR/NZD,BUY,2026-09-14T18:20:44.588Z,45,LOSS
bb-squeeze-v1,EUR/NZD,BUY,2026-09-14T19:00:53.757Z,45,WIN
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T19:06:29.555Z,45,LOSS
bb-squeeze-v1,EUR/NZD,BUY,2026-09-14T19:24:39.011Z,45,LOSS
bb-squeeze-v1,EUR/NZD,BUY,2026-09-14T19:24:44.778Z,45,LOSS
bb-squeeze-v1,EUR/NZD,BUY,2026-09-14T19:27:48.529Z,45,WIN
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T19:34:08.790Z,45,LOSS
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T19:34:14.850Z,45,LOSS
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T21:22:28.483Z,45,LOSS
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T21:22:34.423Z,45,LOSS
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:05:04.060Z,45,WIN
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:05:09.944Z,45,WIN
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:05:48.227Z,45,LOSS
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:13:23.325Z,45,WIN
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:13:33.477Z,45,WIN
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:13:39.673Z,45,WIN
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:13:44.161Z,45,WIN
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:13:47.358Z,45,WIN
bb-squeeze-v1,EUR/NZD,BUY,2026-09-14T23:18:18.310Z,45,LOSS
bb-squeeze-v1,EUR/NZD,BUY,2026-09-14T23:23:50.918Z,45,LOSS
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:24:39.298Z,45,LOSS
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:29:39.307Z,45,WIN
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:33:54.470Z,45,LOSS
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:36:54.752Z,45,WIN
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:36:56.684Z,45,WIN
bb-squeeze-v1,EUR/NZD,SELL,2026-09-14T23:46:09.886Z,45,WIN
