strategy,asset,direction,reference_iso,horizon_s,result
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:02:09.372Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:14:34.935Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:26:54.011Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:32:28.027Z,60,LOSS
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:32:37.973Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:32:43.828Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:32:45.881Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:32:53.315Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:32:59.151Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:33:26.102Z,60,LOSS
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:35:33.039Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:38:19.513Z,60,LOSS
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:40:29.493Z,60,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:40:33.800Z,60,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:40:39.521Z,60,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:40:41.680Z,60,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:40:57.396Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T22:59:49.219Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T22:59:53.298Z,60,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T23:08:53.559Z,60,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T23:08:58.301Z,60,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T23:09:09.219Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T23:22:43.829Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T23:22:48.060Z,60,LOSS
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T23:22:53.477Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T23:23:16.056Z,60,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T23:28:44.070Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T23:29:39.307Z,60,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T23:32:19.991Z,60,LOSS
reversion-v1-vwap,EUR/NZD,SELL,2026-09-15T00:19:01.457Z,60,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-15T00:19:07.519Z,60,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-15T00:19:19.210Z,60,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-15T00:19:24.864Z,60,WIN
