strategy,asset,direction,reference_iso,horizon_s,result
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:34:14.427Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:35:03.067Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:35:39.759Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:35:44.849Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:35:46.563Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:35:50.998Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:35:58.751Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:36:03.347Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:36:08.873Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:36:12.198Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:36:22.633Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:36:28.637Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:36:33.271Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:36:36.938Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:36:43.173Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:36:47.732Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:36:50.704Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:36:59.215Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:37:04.668Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:37:08.104Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:37:14.468Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:37:17.023Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:37:28.765Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:37:31.625Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:37:39.831Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:37:44.056Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:37:58.538Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:38:04.470Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:38:08.998Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:38:14.208Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:38:18.578Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:38:24.625Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:38:27.730Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:38:34.337Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:38:39.252Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:39:09.916Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:39:14.678Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:39:18.972Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:39:23.787Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:39:28.053Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:39:34.375Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:39:38.717Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:39:44.638Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:39:49.061Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:39:54.197Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:40:03.594Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:40:08.504Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:40:14.852Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:40:19.381Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:40:24.606Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:40:28.090Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:40:34.054Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:40:39.998Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:40:44.981Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:40:49.440Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:40:54.237Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:40:59.369Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:41:03.865Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:41:06.898Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:41:13.620Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:41:20.000Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T18:41:23.295Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:00:14.518Z,45,LOSS
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:00:18.953Z,45,LOSS
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:02:09.372Z,45,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:14:34.935Z,45,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:26:54.011Z,45,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:32:28.027Z,45,LOSS
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:32:37.973Z,45,LOSS
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:32:43.828Z,45,LOSS
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:32:45.881Z,45,LOSS
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:32:53.315Z,45,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:32:59.151Z,45,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:33:26.102Z,45,LOSS
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:35:33.039Z,45,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T19:38:19.513Z,45,LOSS
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:40:29.493Z,45,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:40:33.800Z,45,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:40:39.521Z,45,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:40:41.680Z,45,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T19:40:57.396Z,45,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T21:25:29.528Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T21:25:31.432Z,45,DRAW
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T21:25:39.355Z,45,DRAW
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T22:59:49.219Z,45,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T22:59:53.298Z,45,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T23:08:53.559Z,45,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T23:08:58.301Z,45,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T23:09:09.219Z,45,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T23:22:43.829Z,45,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T23:22:48.060Z,45,LOSS
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T23:22:53.477Z,45,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T23:23:16.056Z,45,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-14T23:28:44.070Z,45,WIN
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T23:29:39.307Z,45,LOSS
reversion-v1-vwap,EUR/NZD,BUY,2026-09-14T23:32:19.991Z,45,LOSS
reversion-v1-vwap,EUR/NZD,SELL,2026-09-15T00:19:01.457Z,45,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-15T00:19:07.519Z,45,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-15T00:19:19.210Z,45,WIN
reversion-v1-vwap,EUR/NZD,SELL,2026-09-15T00:19:24.864Z,45,WIN
