strategy,asset,direction,reference_iso,horizon_s,result
reversion-v3-fib,NZD/USD,BUY,2026-09-14T10:15:33.125Z,45,LOSS
reversion-v3-fib,NZD/USD,SELL,2026-09-14T10:19:03.843Z,45,WIN
reversion-v3-fib,NZD/USD,SELL,2026-09-14T10:37:48.055Z,45,WIN
reversion-v3-fib,NZD/USD,SELL,2026-09-14T10:38:03.843Z,45,WIN
reversion-v3-fib,NZD/USD,BUY,2026-09-14T11:46:18.681Z,45,LOSS
reversion-v3-fib,NZD/USD,BUY,2026-09-14T11:50:54.220Z,45,LOSS
reversion-v3-fib,NZD/USD,BUY,2026-09-14T11:50:58.370Z,45,LOSS
reversion-v3-fib,NZD/USD,SELL,2026-09-14T12:05:03.526Z,45,LOSS
reversion-v3-fib,NZD/USD,SELL,2026-09-14T12:08:14.241Z,45,WIN
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:09:33.164Z,45,WIN
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:12:09.710Z,45,WIN
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:12:14.238Z,45,WIN
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:12:19.106Z,45,WIN
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:12:24.714Z,45,WIN
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:12:26.560Z,45,WIN
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:16:02.695Z,45,LOSS
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:16:11.785Z,45,LOSS
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:16:23.117Z,45,LOSS
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:16:29.928Z,45,LOSS
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:16:37.457Z,45,LOSS
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:16:44.896Z,45,LOSS
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:22:04.629Z,45,WIN
reversion-v3-fib,NZD/USD,BUY,2026-09-14T12:31:45.582Z,45,LOSS
reversion-v3-fib,EUR/USD,BUY,2026-09-14T14:18:14.233Z,45,WIN
reversion-v3-fib,EUR/USD,BUY,2026-09-14T14:50:29.917Z,45,LOSS
reversion-v3-fib,EUR/USD,BUY,2026-09-14T14:50:32.166Z,45,LOSS
reversion-v3-fib,EUR/USD,BUY,2026-09-14T15:17:59.811Z,45,WIN
reversion-v3-fib,EUR/USD,BUY,2026-09-14T15:18:29.133Z,45,WIN
reversion-v3-fib,EUR/USD,BUY,2026-09-14T15:41:46.256Z,45,WIN
reversion-v3-fib,EUR/USD,BUY,2026-09-14T15:41:52.898Z,45,WIN
reversion-v3-fib,EUR/USD,BUY,2026-09-14T15:41:58.044Z,45,WIN
reversion-v3-fib,EUR/USD,BUY,2026-09-14T15:42:04.129Z,45,WIN
reversion-v3-fib,EUR/USD,BUY,2026-09-14T15:42:09.885Z,45,WIN
reversion-v3-fib,EUR/USD,SELL,2026-09-14T15:58:49.888Z,45,LOSS
reversion-v3-fib,EUR/USD,SELL,2026-09-14T15:58:54.716Z,45,LOSS
reversion-v3-fib,EUR/USD,BUY,2026-09-14T16:53:15.747Z,45,LOSS
reversion-v3-fib,EUR/NZD,SELL,2026-09-14T17:31:53.440Z,45,LOSS
reversion-v3-fib,EUR/NZD,SELL,2026-09-14T17:31:59.560Z,45,LOSS
reversion-v3-fib,EUR/NZD,BUY,2026-09-14T18:04:44.406Z,45,WIN
reversion-v3-fib,EUR/NZD,BUY,2026-09-14T18:04:48.965Z,45,WIN
reversion-v3-fib,EUR/NZD,BUY,2026-09-14T18:04:53.974Z,45,WIN
reversion-v3-fib,EUR/NZD,BUY,2026-09-14T18:04:59.762Z,45,WIN
reversion-v3-fib,EUR/NZD,BUY,2026-09-14T18:05:07.711Z,45,WIN
reversion-v3-fib,EUR/NZD,BUY,2026-09-14T18:53:50.983Z,45,WIN
reversion-v3-fib,EUR/NZD,BUY,2026-09-14T19:02:09.372Z,45,WIN
