trade_id,strategy_version,asset,decision,confidence,reference_timestamp_iso,settlement_target_iso,settlement_observed_iso,result,created_iso
shadow-reversion-v5_1789410550000_gt97ud,shadow-reversion-v5,EUR/NZD,BUY,0.746205962059608,2026-09-14T18:29:14.387Z,2026-09-14T18:30:14.387Z,2026-09-14T18:30:20.468Z,DRAW,2026-09-14T18:29:18.206Z
shadow-reversion-v5_1789410200000_f8flex,shadow-reversion-v5,EUR/NZD,SELL,0.7715058877790958,2026-09-14T18:23:23.670Z,2026-09-14T18:24:23.670Z,,UNKNOWN,2026-09-14T18:23:23.192Z
shadow-reversion-v5_1789410195000_tq1823,shadow-reversion-v5,EUR/NZD,SELL,0.7863242017140986,2026-09-14T18:23:17.709Z,2026-09-14T18:24:17.709Z,,UNKNOWN,2026-09-14T18:23:18.192Z
shadow-reversion-v5_1789410190000_w2aieh,shadow-reversion-v5,EUR/NZD,SELL,0.7834311208898859,2026-09-14T18:23:12.037Z,2026-09-14T18:24:12.037Z,,UNKNOWN,2026-09-14T18:23:13.192Z
shadow-reversion-v5_1789410180000_ij2mxo,shadow-reversion-v5,EUR/NZD,SELL,0.771024223275433,2026-09-14T18:23:00.502Z,2026-09-14T18:24:00.502Z,,UNKNOWN,2026-09-14T18:23:03.191Z
shadow-reversion-v5_1789410175000_ajxyha,shadow-reversion-v5,EUR/NZD,SELL,0.7216979285198757,2026-09-14T18:22:58.577Z,2026-09-14T18:23:58.577Z,,UNKNOWN,2026-09-14T18:22:58.191Z
shadow-reversion-v5_1789408965000_n7l5xn,shadow-reversion-v5,EUR/NZD,SELL,0.7234991162308695,2026-09-14T18:02:49.424Z,2026-09-14T18:03:49.424Z,2026-09-14T18:03:51.535Z,WIN,2026-09-14T18:19:42.749Z
shadow-reversion-v5_1789409085000_89tju2,shadow-reversion-v5,EUR/NZD,BUY,0.7330935744622549,2026-09-14T18:04:48.965Z,2026-09-14T18:05:48.965Z,2026-09-14T18:05:50.301Z,WIN,2026-09-14T18:19:42.749Z
shadow-reversion-v5_1789409365000_gikj9s,shadow-reversion-v5,EUR/NZD,BUY,0.7225552490037159,2026-09-14T18:09:27.745Z,2026-09-14T18:10:27.745Z,2026-09-14T18:10:28.543Z,WIN,2026-09-14T18:09:28.115Z
shadow-reversion-v5_1789409350000_zgrdl0,shadow-reversion-v5,EUR/NZD,BUY,0.7574586697424176,2026-09-14T18:09:14.058Z,2026-09-14T18:10:14.058Z,2026-09-14T18:10:17.195Z,WIN,2026-09-14T18:09:13.115Z
shadow-reversion-v5_1789409345000_nye4hc,shadow-reversion-v5,EUR/NZD,BUY,0.7209982722505074,2026-09-14T18:09:05.423Z,2026-09-14T18:10:05.423Z,2026-09-14T18:10:07.965Z,WIN,2026-09-14T18:09:08.115Z
shadow-reversion-v5_1789409340000_9iq4d6,shadow-reversion-v5,EUR/NZD,BUY,0.7462962962962936,2026-09-14T18:09:00.217Z,2026-09-14T18:10:00.217Z,2026-09-14T18:10:02.309Z,LOSS,2026-09-14T18:09:03.115Z
shadow-reversion-v5_1789409335000_h5f80o,shadow-reversion-v5,EUR/NZD,BUY,0.7261912484121136,2026-09-14T18:08:55.614Z,2026-09-14T18:09:55.614Z,2026-09-14T18:09:57.436Z,LOSS,2026-09-14T18:08:53.115Z
shadow-reversion-v5_1789409220000_1ctb4g,shadow-reversion-v5,EUR/NZD,SELL,0.7301623033739151,2026-09-14T18:07:01.396Z,2026-09-14T18:08:01.396Z,2026-09-14T18:08:02.626Z,WIN,2026-09-14T18:07:08.102Z
