trade_id,strategy_version,asset,decision,confidence,reference_timestamp_iso,settlement_target_iso,settlement_observed_iso,result,created_iso
shadow-reversion-v3_1789410645000_fmd7mj,shadow-reversion-v3,EUR/NZD,SELL,0.85,2026-09-14T18:30:49.591Z,2026-09-14T18:31:49.591Z,2026-09-14T18:31:51.359Z,DRAW,2026-09-14T18:30:53.209Z
shadow-reversion-v3_1789410630000_4dwpax,shadow-reversion-v3,EUR/NZD,SELL,0.85,2026-09-14T18:30:32.877Z,2026-09-14T18:31:32.877Z,2026-09-14T18:31:38.049Z,DRAW,2026-09-14T18:30:33.209Z
shadow-reversion-v3_1789410620000_ytxyhy,shadow-reversion-v3,EUR/NZD,SELL,0.85,2026-09-14T18:30:20.468Z,2026-09-14T18:31:20.468Z,2026-09-14T18:31:28.945Z,DRAW,2026-09-14T18:30:23.208Z
shadow-reversion-v3_1789410610000_1z91kx,shadow-reversion-v3,EUR/NZD,SELL,0.85,2026-09-14T18:30:14.213Z,2026-09-14T18:31:14.213Z,2026-09-14T18:31:16.944Z,DRAW,2026-09-14T18:30:13.208Z
shadow-reversion-v3_1789410605000_2zfi5i,shadow-reversion-v3,EUR/NZD,SELL,0.85,2026-09-14T18:30:06.931Z,2026-09-14T18:31:06.931Z,2026-09-14T18:31:09.399Z,DRAW,2026-09-14T18:30:08.207Z
shadow-reversion-v3_1789410475000_h6j69d,shadow-reversion-v3,EUR/NZD,SELL,0.6382592061214699,2026-09-14T18:27:58.771Z,2026-09-14T18:28:58.771Z,2026-09-14T18:28:59.606Z,DRAW,2026-09-14T18:27:58.202Z
shadow-reversion-v3_1789410465000_qwn3o5,shadow-reversion-v3,EUR/NZD,SELL,0.6324320593223975,2026-09-14T18:27:45.841Z,2026-09-14T18:28:45.841Z,2026-09-14T18:28:57.457Z,DRAW,2026-09-14T18:27:43.201Z
shadow-reversion-v3_1789410390000_r5o9ef,shadow-reversion-v3,EUR/NZD,BUY,0.7135089025373883,2026-09-14T18:26:31.636Z,2026-09-14T18:27:31.636Z,2026-09-14T18:27:45.841Z,LOSS,2026-09-14T18:26:33.198Z
shadow-reversion-v3_1789410385000_5tyevy,shadow-reversion-v3,EUR/NZD,BUY,0.6117725124619668,2026-09-14T18:26:27.207Z,2026-09-14T18:27:27.207Z,2026-09-14T18:27:45.841Z,LOSS,2026-09-14T18:26:28.198Z
shadow-reversion-v3_1789410355000_korit8,shadow-reversion-v3,EUR/NZD,BUY,0.6535829009142606,2026-09-14T18:25:58.653Z,2026-09-14T18:26:58.653Z,2026-09-14T18:26:59.331Z,LOSS,2026-09-14T18:25:58.197Z
shadow-reversion-v3_1789410350000_wdlx0h,shadow-reversion-v3,EUR/NZD,BUY,0.6889870856394685,2026-09-14T18:25:50.227Z,2026-09-14T18:26:50.227Z,2026-09-14T18:26:53.791Z,WIN,2026-09-14T18:25:48.197Z
shadow-reversion-v3_1789410330000_cdbeac,shadow-reversion-v3,EUR/NZD,BUY,0.6376536971534463,2026-09-14T18:25:30.174Z,2026-09-14T18:26:30.174Z,2026-09-14T18:26:31.636Z,WIN,2026-09-14T18:25:28.197Z
shadow-reversion-v3_1789410315000_zzs5sj,shadow-reversion-v3,EUR/NZD,BUY,0.6767731409926188,2026-09-14T18:25:18.993Z,2026-09-14T18:26:18.993Z,2026-09-14T18:26:27.207Z,WIN,2026-09-14T18:25:18.196Z
shadow-reversion-v3_1789409330000_poznxg,shadow-reversion-v3,EUR/NZD,BUY,0.6454449324873942,2026-09-14T18:08:53.430Z,2026-09-14T18:09:53.430Z,2026-09-14T18:09:53.475Z,LOSS,2026-09-14T18:19:42.749Z
shadow-reversion-v3_1789409085000_m1fkcb,shadow-reversion-v3,EUR/NZD,BUY,0.7330935744622549,2026-09-14T18:04:48.965Z,2026-09-14T18:05:48.965Z,2026-09-14T18:05:50.301Z,WIN,2026-09-14T18:19:42.749Z
shadow-reversion-v3_1789409845000_rq52jt,shadow-reversion-v3,EUR/NZD,BUY,0.6010317797610644,2026-09-14T18:17:25.587Z,2026-09-14T18:18:25.587Z,2026-09-14T18:18:40.435Z,WIN,2026-09-14T18:17:28.158Z
shadow-reversion-v3_1789409810000_hwa22w,shadow-reversion-v3,EUR/NZD,SELL,0.5848099733720653,2026-09-14T18:16:53.067Z,2026-09-14T18:17:53.067Z,2026-09-14T18:17:54.036Z,LOSS,2026-09-14T18:16:53.147Z
shadow-reversion-v3_1789409335000_46xwlk,shadow-reversion-v3,EUR/NZD,BUY,0.7261912484121136,2026-09-14T18:08:55.614Z,2026-09-14T18:09:55.614Z,2026-09-14T18:09:57.436Z,LOSS,2026-09-14T18:08:53.115Z
shadow-reversion-v3_1789409320000_repcws,shadow-reversion-v3,EUR/NZD,BUY,0.6333309971030762,2026-09-14T18:08:40.740Z,2026-09-14T18:09:40.740Z,2026-09-14T18:09:51.266Z,LOSS,2026-09-14T18:08:43.114Z
shadow-reversion-v3_1789409235000_dq8jy6,shadow-reversion-v3,EUR/NZD,SELL,0.6342830009496703,2026-09-14T18:07:19.882Z,2026-09-14T18:08:19.882Z,2026-09-14T18:08:26.066Z,WIN,2026-09-14T18:07:18.102Z
shadow-reversion-v3_1789409110000_mulqxd,shadow-reversion-v3,EUR/NZD,BUY,0.7132091073420364,2026-09-14T18:05:10.051Z,2026-09-14T18:06:10.051Z,2026-09-14T18:06:56.815Z,WIN,2026-09-14T18:05:13.098Z
