trade_id,strategy_version,asset,decision,confidence,reference_timestamp_iso,settlement_target_iso,settlement_observed_iso,result,created_iso
shadow-reversion-v4_1789410475000_ico366,shadow-reversion-v4,EUR/NZD,SELL,0.6382592061214699,2026-09-14T18:27:58.771Z,2026-09-14T18:28:58.771Z,2026-09-14T18:28:59.606Z,DRAW,2026-09-14T18:27:58.202Z
shadow-reversion-v4_1789410465000_g75jk1,shadow-reversion-v4,EUR/NZD,SELL,0.6324320593223975,2026-09-14T18:27:45.841Z,2026-09-14T18:28:45.841Z,2026-09-14T18:28:57.457Z,DRAW,2026-09-14T18:27:43.201Z
shadow-reversion-v4_1789410390000_ct3emy,shadow-reversion-v4,EUR/NZD,BUY,0.7135089025373883,2026-09-14T18:26:31.636Z,2026-09-14T18:27:31.636Z,2026-09-14T18:27:45.841Z,LOSS,2026-09-14T18:26:33.198Z
shadow-reversion-v4_1789410385000_ra93er,shadow-reversion-v4,EUR/NZD,BUY,0.6117725124619668,2026-09-14T18:26:27.207Z,2026-09-14T18:27:27.207Z,2026-09-14T18:27:45.841Z,LOSS,2026-09-14T18:26:28.198Z
shadow-reversion-v4_1789410355000_z3e5ub,shadow-reversion-v4,EUR/NZD,BUY,0.6535829009142606,2026-09-14T18:25:58.653Z,2026-09-14T18:26:58.653Z,2026-09-14T18:26:59.331Z,LOSS,2026-09-14T18:25:58.197Z
shadow-reversion-v4_1789409810000_tb0qho,shadow-reversion-v4,EUR/NZD,SELL,0.5848099733720653,2026-09-14T18:16:53.067Z,2026-09-14T18:17:53.067Z,2026-09-14T18:17:54.036Z,LOSS,2026-09-14T18:16:53.147Z
shadow-reversion-v4_1789409110000_ox4s9k,shadow-reversion-v4,EUR/NZD,BUY,0.7132091073420364,2026-09-14T18:05:10.051Z,2026-09-14T18:06:10.051Z,2026-09-14T18:06:56.815Z,WIN,2026-09-14T18:05:13.098Z
shadow-reversion-v4_1789408720000_mx4wfm,shadow-reversion-v4,EUR/NZD,BUY,0.6260758350887756,2026-09-14T17:58:40.346Z,2026-09-14T17:59:40.346Z,2026-09-14T17:59:49.734Z,LOSS,2026-09-14T17:58:43.064Z
shadow-reversion-v4_1789404995000_1zma79,shadow-reversion-v4,EUR/USD,BUY,0.6066661085997984,2026-09-14T16:56:36.115Z,2026-09-14T16:57:36.115Z,2026-09-14T16:57:39.357Z,LOSS,2026-09-14T16:56:36.245Z
shadow-reversion-v4_1789404795000_igf71f,shadow-reversion-v4,EUR/USD,BUY,0.5781989570798199,2026-09-14T16:53:15.747Z,2026-09-14T16:54:15.747Z,2026-09-14T16:54:27.804Z,LOSS,2026-09-14T16:53:16.232Z
shadow-reversion-v4_1789398460000_ss2ear,shadow-reversion-v4,EUR/USD,BUY,0.6265285344779709,2026-09-14T15:07:43.284Z,2026-09-14T15:08:43.284Z,2026-09-14T15:08:47.206Z,LOSS,2026-09-14T16:01:36.621Z
shadow-reversion-v4_1789400540000_3r2apz,shadow-reversion-v4,EUR/USD,BUY,0.6852819604370144,2026-09-14T15:42:24.813Z,2026-09-14T15:43:24.813Z,2026-09-14T15:43:26.162Z,DRAW,2026-09-14T16:01:36.621Z
