trade_id,strategy_version,asset,decision,confidence,reference_timestamp_iso,settlement_target_iso,settlement_observed_iso,result,created_iso
shadow-trend-v1_1789408965000_w4puuc,shadow-trend-v1,EUR/NZD,BUY,0.85,2026-09-14T18:02:49.424Z,2026-09-14T18:03:49.424Z,2026-09-14T18:03:51.535Z,LOSS,2026-09-14T18:19:42.749Z
shadow-trend-v1_1789409870000_abxbb4,shadow-trend-v1,EUR/NZD,BUY,0.6272531519023765,2026-09-14T18:17:54.036Z,2026-09-14T18:18:54.036Z,2026-09-14T18:18:54.317Z,LOSS,2026-09-14T18:19:42.749Z
shadow-trend-v1_1789409040000_p0dmix,shadow-trend-v1,EUR/NZD,BUY,0.7881809883816754,2026-09-14T18:04:00.675Z,2026-09-14T18:05:00.675Z,2026-09-14T18:05:05.618Z,LOSS,2026-09-14T18:19:42.749Z
shadow-trend-v1_1789409155000_hm8sxt,shadow-trend-v1,EUR/NZD,BUY,0.6333692906274766,2026-09-14T18:05:57.853Z,2026-09-14T18:06:57.853Z,2026-09-14T18:06:58.931Z,WIN,2026-09-14T18:19:42.749Z
shadow-trend-v1_1789409145000_2h7ghj,shadow-trend-v1,EUR/NZD,BUY,0.6267967040602118,2026-09-14T18:05:48.171Z,2026-09-14T18:06:48.171Z,2026-09-14T18:06:56.815Z,WIN,2026-09-14T18:19:42.749Z
shadow-trend-v1_1789408795000_kmjsbi,shadow-trend-v1,EUR/NZD,SELL,0.6808101042880221,2026-09-14T17:59:57.672Z,2026-09-14T18:00:57.672Z,2026-09-14T18:00:58.946Z,LOSS,2026-09-14T18:19:42.749Z
shadow-trend-v1_1789408130000_8yqrdj,shadow-trend-v1,EUR/NZD,SELL,0.85,2026-09-14T17:48:53.948Z,2026-09-14T17:49:53.948Z,2026-09-14T17:49:55.908Z,LOSS,2026-09-14T18:19:42.749Z
shadow-trend-v1_1789408135000_4qvx12,shadow-trend-v1,EUR/NZD,SELL,0.7999112413532588,2026-09-14T17:48:57.969Z,2026-09-14T17:49:57.969Z,2026-09-14T17:50:05.819Z,LOSS,2026-09-14T18:19:42.749Z
shadow-trend-v1_1789409235000_bgkwdr,shadow-trend-v1,EUR/NZD,BUY,0.6401759520078009,2026-09-14T18:07:19.882Z,2026-09-14T18:08:19.882Z,2026-09-14T18:08:26.066Z,LOSS,2026-09-14T18:19:42.749Z
shadow-trend-v1_1789409080000_c716pe,shadow-trend-v1,EUR/NZD,BUY,0.6576082474510363,2026-09-14T18:04:44.406Z,2026-09-14T18:05:44.406Z,2026-09-14T18:05:48.171Z,WIN,2026-09-14T18:19:42.749Z
shadow-trend-v1_1789408975000_rbfuj4,shadow-trend-v1,EUR/NZD,BUY,0.85,2026-09-14T18:02:59.724Z,2026-09-14T18:03:59.724Z,2026-09-14T18:04:00.675Z,LOSS,2026-09-14T18:19:42.749Z
shadow-trend-v1_1789409030000_v0kco6,shadow-trend-v1,EUR/NZD,BUY,0.8055331097628973,2026-09-14T18:03:51.535Z,2026-09-14T18:04:51.535Z,2026-09-14T18:04:51.875Z,LOSS,2026-09-14T18:19:42.749Z
shadow-trend-v1_1789409885000_547nsr,shadow-trend-v1,EUR/NZD,BUY,0.6316789087106949,2026-09-14T18:18:09.809Z,2026-09-14T18:19:09.809Z,2026-09-14T18:19:11.377Z,WIN,2026-09-14T18:18:08.165Z
shadow-trend-v1_1789409880000_c6sgkj,shadow-trend-v1,EUR/NZD,BUY,0.6408798232668288,2026-09-14T18:18:01.052Z,2026-09-14T18:19:01.052Z,2026-09-14T18:19:05.550Z,WIN,2026-09-14T18:18:03.165Z
shadow-trend-v1_1789409875000_ji94bf,shadow-trend-v1,EUR/NZD,BUY,0.6222512746684556,2026-09-14T18:17:58.662Z,2026-09-14T18:18:58.662Z,2026-09-14T18:19:00.418Z,WIN,2026-09-14T18:17:58.165Z
shadow-trend-v1_1789409760000_7tlx45,shadow-trend-v1,EUR/NZD,BUY,0.6261056618611822,2026-09-14T18:16:02.448Z,2026-09-14T18:17:02.448Z,2026-09-14T18:17:05.611Z,LOSS,2026-09-14T18:16:03.131Z
shadow-trend-v1_1789409695000_cwe1ny,shadow-trend-v1,EUR/NZD,SELL,0.6441755027148595,2026-09-14T18:14:55.181Z,2026-09-14T18:15:55.181Z,2026-09-14T18:15:57.069Z,LOSS,2026-09-14T18:14:58.126Z
shadow-trend-v1_1789409690000_wpl3a5,shadow-trend-v1,EUR/NZD,SELL,0.6292921006229408,2026-09-14T18:14:52.641Z,2026-09-14T18:15:52.641Z,2026-09-14T18:15:54.895Z,LOSS,2026-09-14T18:14:53.125Z
shadow-trend-v1_1789409660000_acwf4q,shadow-trend-v1,EUR/NZD,BUY,0.6059086585034911,2026-09-14T18:14:23.443Z,2026-09-14T18:15:23.443Z,2026-09-14T18:15:43.981Z,LOSS,2026-09-14T18:14:23.124Z
shadow-trend-v1_1789409580000_wi9aub,shadow-trend-v1,EUR/NZD,BUY,0.6876977173054084,2026-09-14T18:13:02.623Z,2026-09-14T18:14:02.623Z,2026-09-14T18:14:06.340Z,LOSS,2026-09-14T18:13:03.123Z
shadow-trend-v1_1789409575000_fhitvm,shadow-trend-v1,EUR/NZD,BUY,0.6539407096341647,2026-09-14T18:12:57.899Z,2026-09-14T18:13:57.899Z,2026-09-14T18:13:58.226Z,LOSS,2026-09-14T18:12:58.123Z
shadow-trend-v1_1789409570000_j46v2n,shadow-trend-v1,EUR/NZD,BUY,0.6230589026912006,2026-09-14T18:12:53.393Z,2026-09-14T18:13:53.393Z,2026-09-14T18:13:55.435Z,LOSS,2026-09-14T18:12:53.122Z
shadow-trend-v1_1789409510000_j4q1gv,shadow-trend-v1,EUR/NZD,SELL,0.6363245457386211,2026-09-14T18:11:50.470Z,2026-09-14T18:12:50.470Z,2026-09-14T18:12:53.393Z,LOSS,2026-09-14T18:11:53.121Z
shadow-trend-v1_1789409505000_7b9hvu,shadow-trend-v1,EUR/NZD,SELL,0.6246755053283647,2026-09-14T18:11:48.523Z,2026-09-14T18:12:48.523Z,2026-09-14T18:12:53.393Z,LOSS,2026-09-14T18:11:48.121Z
shadow-trend-v1_1789409490000_7avnrc,shadow-trend-v1,EUR/NZD,SELL,0.6815390443671192,2026-09-14T18:11:33.421Z,2026-09-14T18:12:33.421Z,2026-09-14T18:12:53.393Z,LOSS,2026-09-14T18:11:33.120Z
shadow-trend-v1_1789409485000_xf6u0l,shadow-trend-v1,EUR/NZD,SELL,0.6829229199993692,2026-09-14T18:11:27.693Z,2026-09-14T18:12:27.693Z,2026-09-14T18:12:33.372Z,LOSS,2026-09-14T18:11:28.119Z
shadow-trend-v1_1789409475000_alnjly,shadow-trend-v1,EUR/NZD,SELL,0.6563340496157035,2026-09-14T18:11:15.576Z,2026-09-14T18:12:15.576Z,2026-09-14T18:12:21.369Z,LOSS,2026-09-14T18:11:13.119Z
shadow-trend-v1_1789409460000_stlreu,shadow-trend-v1,EUR/NZD,SELL,0.6557821146413987,2026-09-14T18:11:01.224Z,2026-09-14T18:12:01.224Z,2026-09-14T18:12:09.475Z,WIN,2026-09-14T18:11:03.119Z
shadow-trend-v1_1789409455000_llzn97,shadow-trend-v1,EUR/NZD,SELL,0.7113169086534024,2026-09-14T18:10:56.350Z,2026-09-14T18:11:56.350Z,2026-09-14T18:11:58.298Z,LOSS,2026-09-14T18:10:58.118Z
shadow-trend-v1_1789409450000_8g4tfq,shadow-trend-v1,EUR/NZD,SELL,0.6679613297818486,2026-09-14T18:10:51.863Z,2026-09-14T18:11:51.863Z,2026-09-14T18:11:56.239Z,WIN,2026-09-14T18:10:53.118Z
shadow-trend-v1_1789409425000_b0m0c2,shadow-trend-v1,EUR/NZD,SELL,0.6762569094796453,2026-09-14T18:10:28.543Z,2026-09-14T18:11:28.543Z,2026-09-14T18:11:33.421Z,WIN,2026-09-14T18:10:28.117Z
shadow-trend-v1_1789409415000_z9v9bf,shadow-trend-v1,EUR/NZD,SELL,0.6473549811978005,2026-09-14T18:10:17.195Z,2026-09-14T18:11:17.195Z,2026-09-14T18:11:27.693Z,WIN,2026-09-14T18:10:18.117Z
shadow-trend-v1_1789409405000_pilraw,shadow-trend-v1,EUR/NZD,SELL,0.6941101630623477,2026-09-14T18:10:07.965Z,2026-09-14T18:11:07.965Z,2026-09-14T18:11:09.762Z,WIN,2026-09-14T18:10:08.117Z
shadow-trend-v1_1789409395000_9c2f94,shadow-trend-v1,EUR/NZD,SELL,0.69096341270713,2026-09-14T18:09:59.315Z,2026-09-14T18:10:59.315Z,2026-09-14T18:11:01.224Z,WIN,2026-09-14T18:09:58.117Z
shadow-trend-v1_1789409390000_rko0dr,shadow-trend-v1,EUR/NZD,SELL,0.7463911143462825,2026-09-14T18:09:53.475Z,2026-09-14T18:10:53.475Z,2026-09-14T18:10:54.324Z,LOSS,2026-09-14T18:09:53.116Z
shadow-trend-v1_1789409365000_ah0pnq,shadow-trend-v1,EUR/NZD,SELL,0.7133335017041936,2026-09-14T18:09:27.745Z,2026-09-14T18:10:27.745Z,2026-09-14T18:10:28.543Z,LOSS,2026-09-14T18:09:28.115Z
shadow-trend-v1_1789409350000_ropdyi,shadow-trend-v1,EUR/NZD,SELL,0.6772189144160174,2026-09-14T18:09:14.058Z,2026-09-14T18:10:14.058Z,2026-09-14T18:10:17.195Z,LOSS,2026-09-14T18:09:13.115Z
shadow-trend-v1_1789409345000_gheycw,shadow-trend-v1,EUR/NZD,SELL,0.6229847669303569,2026-09-14T18:09:05.423Z,2026-09-14T18:10:05.423Z,2026-09-14T18:10:07.965Z,LOSS,2026-09-14T18:09:08.115Z
shadow-trend-v1_1789409255000_go9qt4,shadow-trend-v1,EUR/NZD,BUY,0.6085160671444895,2026-09-14T18:07:35.043Z,2026-09-14T18:08:35.043Z,2026-09-14T18:08:40.740Z,LOSS,2026-09-14T18:07:38.103Z
shadow-trend-v1_1789409220000_6rsx5c,shadow-trend-v1,EUR/NZD,BUY,0.6348426233394691,2026-09-14T18:07:01.396Z,2026-09-14T18:08:01.396Z,2026-09-14T18:08:02.626Z,LOSS,2026-09-14T18:07:08.102Z
shadow-trend-v1_1789409215000_z8ame8,shadow-trend-v1,EUR/NZD,BUY,0.6265274646016276,2026-09-14T18:06:58.931Z,2026-09-14T18:07:58.931Z,2026-09-14T18:07:59.759Z,LOSS,2026-09-14T18:06:58.101Z
shadow-trend-v1_1789409150000_tl1ar7,shadow-trend-v1,EUR/NZD,BUY,0.60513408652152,2026-09-14T18:05:52.563Z,2026-09-14T18:06:52.563Z,2026-09-14T18:06:56.815Z,WIN,2026-09-14T18:05:53.100Z
shadow-trend-v1_1789408960000_m2299k,shadow-trend-v1,EUR/NZD,SELL,0.64,2026-09-14T18:02:44.614Z,2026-09-14T18:03:44.614Z,2026-09-14T18:03:51.535Z,WIN,2026-09-14T18:02:43.078Z
shadow-trend-v1_1789408950000_i83jzm,shadow-trend-v1,EUR/NZD,SELL,0.64,2026-09-14T18:02:33.373Z,2026-09-14T18:03:33.373Z,2026-09-14T18:03:41.008Z,WIN,2026-09-14T18:02:33.078Z
shadow-trend-v1_1789408925000_dyqv4v,shadow-trend-v1,EUR/NZD,SELL,0.64,2026-09-14T18:02:05.811Z,2026-09-14T18:03:05.811Z,2026-09-14T18:03:23.050Z,LOSS,2026-09-14T18:02:08.073Z
shadow-trend-v1_1789408880000_hwdfbn,shadow-trend-v1,EUR/NZD,SELL,0.6794543283155737,2026-09-14T18:01:24.504Z,2026-09-14T18:02:24.504Z,2026-09-14T18:02:33.373Z,LOSS,2026-09-14T18:01:28.071Z
shadow-trend-v1_1789408875000_m794rg,shadow-trend-v1,EUR/NZD,SELL,0.6557540137083806,2026-09-14T18:01:18.373Z,2026-09-14T18:02:18.373Z,2026-09-14T18:02:33.373Z,LOSS,2026-09-14T18:01:18.071Z
shadow-trend-v1_1789408865000_wtn48h,shadow-trend-v1,EUR/NZD,SELL,0.6900914098349522,2026-09-14T18:01:09.732Z,2026-09-14T18:02:09.732Z,2026-09-14T18:02:33.373Z,LOSS,2026-09-14T18:01:13.072Z
shadow-trend-v1_1789408860000_g94p8p,shadow-trend-v1,EUR/NZD,SELL,0.765884235327679,2026-09-14T18:01:00.439Z,2026-09-14T18:02:00.439Z,2026-09-14T18:02:05.811Z,LOSS,2026-09-14T18:01:03.071Z
shadow-trend-v1_1789408855000_v6jmn0,shadow-trend-v1,EUR/NZD,SELL,0.7882613455387729,2026-09-14T18:00:56.833Z,2026-09-14T18:01:56.833Z,2026-09-14T18:01:58.169Z,LOSS,2026-09-14T18:00:58.071Z
shadow-trend-v1_1789408845000_15i2r7,shadow-trend-v1,EUR/NZD,SELL,0.8101426352862917,2026-09-14T18:00:48.618Z,2026-09-14T18:01:48.618Z,2026-09-14T18:01:49.967Z,LOSS,2026-09-14T18:00:48.070Z
shadow-trend-v1_1789408840000_1yp5t1,shadow-trend-v1,EUR/NZD,SELL,0.7911240381745317,2026-09-14T18:00:42.042Z,2026-09-14T18:01:42.042Z,2026-09-14T18:01:49.967Z,LOSS,2026-09-14T18:00:43.070Z
shadow-trend-v1_1789408820000_41ayc2,shadow-trend-v1,EUR/NZD,SELL,0.7918984145190822,2026-09-14T18:00:23.656Z,2026-09-14T18:01:23.656Z,2026-09-14T18:01:24.504Z,LOSS,2026-09-14T18:00:23.070Z
shadow-trend-v1_1789408800000_xd6kvy,shadow-trend-v1,EUR/NZD,SELL,0.7881646402880542,2026-09-14T18:00:00.001Z,2026-09-14T18:01:00.001Z,2026-09-14T18:01:00.439Z,LOSS,2026-09-14T17:59:58.070Z
shadow-trend-v1_1789408790000_lg222x,shadow-trend-v1,EUR/NZD,SELL,0.7685181714135763,2026-09-14T17:59:51.756Z,2026-09-14T18:00:51.756Z,2026-09-14T18:00:56.833Z,LOSS,2026-09-14T17:59:48.070Z
shadow-trend-v1_1789408755000_lfh8hp,shadow-trend-v1,EUR/NZD,SELL,0.8226554985995876,2026-09-14T17:59:15.255Z,2026-09-14T18:00:15.255Z,2026-09-14T18:00:23.656Z,LOSS,2026-09-14T17:59:18.066Z
shadow-trend-v1_1789408750000_2w1fph,shadow-trend-v1,EUR/NZD,SELL,0.7687396374598403,2026-09-14T17:59:13.200Z,2026-09-14T18:00:13.200Z,2026-09-14T18:00:23.656Z,LOSS,2026-09-14T17:59:13.066Z
shadow-trend-v1_1789408720000_8r1lzu,shadow-trend-v1,EUR/NZD,SELL,0.7413918002669752,2026-09-14T17:58:40.346Z,2026-09-14T17:59:40.346Z,2026-09-14T17:59:49.734Z,WIN,2026-09-14T17:58:43.064Z
shadow-trend-v1_1789408715000_yhaepd,shadow-trend-v1,EUR/NZD,SELL,0.757376139500735,2026-09-14T17:58:35.110Z,2026-09-14T17:59:35.110Z,2026-09-14T17:59:49.734Z,WIN,2026-09-14T17:58:38.064Z
shadow-trend-v1_1789408710000_5g4wqv,shadow-trend-v1,EUR/NZD,SELL,0.7747665283295262,2026-09-14T17:58:31.994Z,2026-09-14T17:59:31.994Z,2026-09-14T17:59:49.734Z,WIN,2026-09-14T17:58:33.064Z
shadow-trend-v1_1789408705000_zukifz,shadow-trend-v1,EUR/NZD,SELL,0.7926399739497334,2026-09-14T17:58:26.300Z,2026-09-14T17:59:26.300Z,2026-09-14T17:59:49.734Z,WIN,2026-09-14T17:58:28.064Z
shadow-trend-v1_1789408695000_3ik7hh,shadow-trend-v1,EUR/NZD,SELL,0.8410143540290829,2026-09-14T17:58:17.559Z,2026-09-14T17:59:17.559Z,2026-09-14T17:59:49.734Z,WIN,2026-09-14T17:58:18.064Z
shadow-trend-v1_1789408690000_n7bs1t,shadow-trend-v1,EUR/NZD,SELL,0.85,2026-09-14T17:58:11.824Z,2026-09-14T17:59:11.824Z,2026-09-14T17:59:13.200Z,WIN,2026-09-14T17:58:13.064Z
shadow-trend-v1_1789408675000_ps6xjc,shadow-trend-v1,EUR/NZD,SELL,0.8456446452471316,2026-09-14T17:57:55.018Z,2026-09-14T17:58:55.018Z,2026-09-14T17:59:13.200Z,WIN,2026-09-14T17:57:53.056Z
shadow-trend-v1_1789408670000_0s63s0,shadow-trend-v1,EUR/NZD,SELL,0.8481596953198104,2026-09-14T17:57:50.552Z,2026-09-14T17:58:50.552Z,2026-09-14T17:59:13.200Z,WIN,2026-09-14T17:57:48.056Z
shadow-trend-v1_1789408660000_3m2gks,shadow-trend-v1,EUR/NZD,SELL,0.8445404909666293,2026-09-14T17:57:43.965Z,2026-09-14T17:58:43.965Z,2026-09-14T17:59:13.200Z,WIN,2026-09-14T17:57:43.056Z
shadow-trend-v1_1789408655000_tovdlb,shadow-trend-v1,EUR/NZD,SELL,0.85,2026-09-14T17:57:37.978Z,2026-09-14T17:58:37.978Z,2026-09-14T17:58:40.346Z,LOSS,2026-09-14T17:57:38.057Z
shadow-trend-v1_1789408645000_odqeex,shadow-trend-v1,EUR/NZD,SELL,0.85,2026-09-14T17:57:25.694Z,2026-09-14T17:58:25.694Z,2026-09-14T17:58:26.300Z,LOSS,2026-09-14T17:57:28.057Z
shadow-trend-v1_1789408640000_104xcy,shadow-trend-v1,EUR/NZD,SELL,0.85,2026-09-14T17:57:20.640Z,2026-09-14T17:58:20.640Z,2026-09-14T17:58:26.300Z,LOSS,2026-09-14T17:57:18.056Z
shadow-trend-v1_1789408625000_u44y24,shadow-trend-v1,EUR/NZD,SELL,0.830007687216012,2026-09-14T17:57:05.798Z,2026-09-14T17:58:05.798Z,2026-09-14T17:58:11.824Z,WIN,2026-09-14T17:57:08.056Z
shadow-trend-v1_1789408620000_0pk5jk,shadow-trend-v1,EUR/NZD,SELL,0.7825494853523356,2026-09-14T17:57:00.253Z,2026-09-14T17:58:00.253Z,2026-09-14T17:58:11.824Z,WIN,2026-09-14T17:57:03.055Z
shadow-trend-v1_1789408615000_egd2nu,shadow-trend-v1,EUR/NZD,SELL,0.8058844027345329,2026-09-14T17:56:58.256Z,2026-09-14T17:57:58.256Z,2026-09-14T17:57:59.750Z,WIN,2026-09-14T17:56:58.055Z
shadow-trend-v1_1789408610000_gxwisa,shadow-trend-v1,EUR/NZD,SELL,0.8039270674803112,2026-09-14T17:56:54.401Z,2026-09-14T17:57:54.401Z,2026-09-14T17:57:55.018Z,WIN,2026-09-14T17:56:53.055Z
shadow-trend-v1_1789408595000_0u5a16,shadow-trend-v1,EUR/NZD,SELL,0.8379659019497013,2026-09-14T17:56:36.162Z,2026-09-14T17:57:36.162Z,2026-09-14T17:57:37.978Z,WIN,2026-09-14T17:56:38.055Z
shadow-trend-v1_1789408590000_l710dp,shadow-trend-v1,EUR/NZD,SELL,0.847368073878628,2026-09-14T17:56:30.311Z,2026-09-14T17:57:30.311Z,2026-09-14T17:57:37.978Z,WIN,2026-09-14T17:56:33.055Z
