strategy,asset,direction,reference_iso,horizon_s,result
stochrsi-v1,EUR/USD,SELL,2026-09-14T16:55:14.585Z,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T16:55:53.882Z,45,LOSS
stochrsi-v1,EUR/USD,SELL,2026-09-14T16:57:33.346Z,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T16:57:48.282Z,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T17:01:35.630Z,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T17:01:59.763Z,45,WIN
stochrsi-v1,EUR/USD,SELL,2026-09-14T17:12:32.062Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:20:00.208Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:20:35.786Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:21:33.869Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:22:54.819Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:25:13.869Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:25:54.995Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:28:01.213Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:28:22.079Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:28:49.912Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:29:08.867Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:47:47.784Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:50:28.109Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:50:47.979Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:57:22.883Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:57:48.350Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T17:57:59.750Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T18:10:59.123Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T18:11:15.576Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T18:11:50.470Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T18:17:54.036Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T18:18:09.809Z,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T18:53:58.578Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:00:53.757Z,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:02:29.877Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:06:14.510Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:07:24.524Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:07:45.561Z,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:12:12.863Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:14:45.212Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:22:39.053Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:23:28.968Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:23:58.724Z,45,LOSS
