strategy,asset,direction,reference_iso,horizon_s,result
rsi-div-v1,EUR/NZD,SELL,2026-09-14T23:02:49.200Z,60,WIN
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:05:14.779Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:06:06.508Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:06:27.970Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:06:34.447Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:06:38.561Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:06:43.987Z,60,WIN
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:06:48.681Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:06:51.640Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:06:57.452Z,60,WIN
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:07:08.920Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:07:18.715Z,60,WIN
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:07:24.638Z,60,WIN
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:07:29.914Z,60,WIN
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:07:43.173Z,60,WIN
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:07:52.110Z,60,WIN
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:07:58.773Z,60,WIN
rsi-div-v1,EUR/NZD,SELL,2026-09-14T23:09:14.544Z,60,WIN
rsi-div-v1,EUR/NZD,SELL,2026-09-14T23:09:19.417Z,60,WIN
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:10:43.639Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:10:57.873Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:11:04.797Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:12:19.337Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:12:22.829Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:12:33.699Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:12:39.247Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:13:08.212Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:13:18.953Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:13:23.325Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:13:33.477Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:15:14.926Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:15:24.538Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:15:28.307Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:15:38.874Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:15:46.768Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:15:54.684Z,60,WIN
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:15:58.858Z,60,WIN
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:16:03.908Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:16:13.790Z,60,WIN
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:16:19.798Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:16:23.436Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:16:28.980Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:16:32.977Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:16:35.334Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:16:48.924Z,60,WIN
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:17:08.882Z,60,LOSS
rsi-div-v1,EUR/NZD,BUY,2026-09-14T23:17:14.700Z,60,WIN
