strategy,asset,direction,reference_iso,horizon_s,result
turtle-soup-v1,EUR/NZD,BUY,2026-09-14T18:09:59.315Z,45,LOSS
turtle-soup-v1,EUR/NZD,BUY,2026-09-14T18:11:01.224Z,45,LOSS
turtle-soup-v1,EUR/NZD,SELL,2026-09-14T18:13:27.193Z,45,LOSS
turtle-soup-v1,EUR/NZD,BUY,2026-09-14T18:15:01.300Z,45,WIN
turtle-soup-v1,EUR/NZD,SELL,2026-09-14T18:19:32.770Z,45,LOSS
turtle-soup-v1,EUR/NZD,BUY,2026-09-14T18:19:51.002Z,45,WIN
turtle-soup-v1,EUR/NZD,SELL,2026-09-14T18:20:49.480Z,45,WIN
turtle-soup-v1,EUR/NZD,SELL,2026-09-14T18:56:24.968Z,45,LOSS
turtle-soup-v1,EUR/NZD,SELL,2026-09-14T18:56:54.376Z,45,WIN
turtle-soup-v1,EUR/NZD,SELL,2026-09-14T18:57:04.493Z,45,WIN
turtle-soup-v1,EUR/NZD,BUY,2026-09-14T18:57:43.391Z,45,LOSS
turtle-soup-v1,EUR/NZD,BUY,2026-09-14T18:58:19.111Z,45,WIN
turtle-soup-v1,EUR/NZD,SELL,2026-09-14T19:01:34.138Z,45,WIN
turtle-soup-v1,EUR/NZD,SELL,2026-09-14T19:01:59.283Z,45,WIN
turtle-soup-v1,EUR/NZD,BUY,2026-09-14T19:06:33.867Z,45,WIN
turtle-soup-v1,EUR/NZD,BUY,2026-09-14T19:14:09.986Z,45,WIN
turtle-soup-v1,EUR/NZD,BUY,2026-09-14T19:14:34.935Z,45,WIN
turtle-soup-v1,EUR/NZD,BUY,2026-09-14T19:22:04.875Z,45,LOSS
turtle-soup-v1,EUR/NZD,BUY,2026-09-14T19:23:28.968Z,45,WIN
turtle-soup-v1,EUR/NZD,BUY,2026-09-14T19:23:43.165Z,45,WIN
turtle-soup-v1,EUR/NZD,BUY,2026-09-14T19:23:48.919Z,45,WIN
turtle-soup-v1,EUR/NZD,SELL,2026-09-14T19:25:45.132Z,45,WIN
turtle-soup-v1,EUR/NZD,SELL,2026-09-14T19:27:43.677Z,45,LOSS
turtle-soup-v1,EUR/NZD,SELL,2026-09-14T19:27:59.981Z,45,LOSS
turtle-soup-v1,EUR/NZD,SELL,2026-09-14T19:29:04.623Z,45,LOSS
turtle-soup-v1,EUR/NZD,SELL,2026-09-14T19:29:24.521Z,45,LOSS
