strategy,asset,direction,reference_iso,horizon_s,result
rev1-baseline,EUR/NZD,BUY,2026-09-14T23:47:33.386Z,45,WIN
rev1-baseline,EUR/NZD,BUY,2026-09-14T23:47:53.965Z,45,LOSS
rev1-baseline,EUR/NZD,BUY,2026-09-14T23:47:59.411Z,45,LOSS
rev1-baseline,EUR/NZD,BUY,2026-09-14T23:48:04.004Z,45,LOSS
rev1-baseline,EUR/NZD,BUY,2026-09-14T23:48:08.054Z,45,LOSS
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:13:08.136Z,45,LOSS
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:13:15.224Z,45,LOSS
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:13:54.381Z,45,WIN
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:13:58.972Z,45,WIN
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:14:09.433Z,45,WIN
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:17:14.696Z,45,LOSS
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:17:19.171Z,45,LOSS
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:17:39.263Z,45,LOSS
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:17:47.920Z,45,WIN
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:17:54.600Z,45,WIN
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:17:58.926Z,45,WIN
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:18:01.488Z,45,WIN
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:18:07.407Z,45,WIN
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:18:16.690Z,45,WIN
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:18:21.593Z,45,WIN
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:18:26.682Z,45,WIN
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:18:32.441Z,45,WIN
rev1-baseline,EUR/NZD,BUY,2026-09-15T00:18:41.555Z,45,WIN
rev1-baseline,EUR/NZD,SELL,2026-09-15T00:19:01.457Z,45,WIN
rev1-baseline,EUR/NZD,SELL,2026-09-15T00:19:07.519Z,45,WIN
rev1-baseline,EUR/NZD,SELL,2026-09-15T00:19:19.210Z,45,WIN
rev1-baseline,EUR/NZD,SELL,2026-09-15T00:19:24.864Z,45,WIN
