strategy,asset,direction,reference_iso,horizon_s,result
rev1-fib-618-v1,NZD/USD,SELL,2026-09-14T12:26:30.411Z,60,LOSS
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T13:18:43.564Z,60,LOSS
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T13:18:45.965Z,60,LOSS
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T14:06:47.111Z,60,WIN
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T14:06:55.368Z,60,WIN
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T14:07:49.379Z,60,LOSS
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T14:18:14.233Z,60,WIN
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T14:42:02.893Z,60,WIN
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T14:42:44.826Z,60,WIN
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T14:50:29.917Z,60,LOSS
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T14:50:32.166Z,60,LOSS
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T14:51:03.603Z,60,LOSS
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T14:51:09.449Z,60,LOSS
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T14:57:24.446Z,60,WIN
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T14:57:29.206Z,60,WIN
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:01:39.329Z,60,WIN
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:01:43.574Z,60,WIN
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T15:05:48.793Z,60,LOSS
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:12:09.884Z,60,LOSS
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:31:44.633Z,60,DRAW
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:38:49.804Z,60,DRAW
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:38:54.047Z,60,DRAW
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:38:58.972Z,60,DRAW
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:39:00.330Z,60,DRAW
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:39:07.564Z,60,DRAW
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T15:39:30.675Z,60,LOSS
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T15:39:37.627Z,60,LOSS
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T15:39:42.889Z,60,LOSS
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T15:39:46.728Z,60,LOSS
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T15:39:54.315Z,60,LOSS
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:41:58.044Z,60,WIN
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:42:04.129Z,60,WIN
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:42:11.513Z,60,WIN
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:45:04.098Z,60,DRAW
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:45:09.801Z,60,DRAW
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:45:14.812Z,60,LOSS
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:45:18.598Z,60,WIN
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:45:24.027Z,60,WIN
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T15:45:53.749Z,60,DRAW
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T15:45:59.720Z,60,DRAW
rev1-fib-618-v1,EUR/USD,SELL,2026-09-14T15:46:16.998Z,60,LOSS
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T15:46:28.460Z,60,WIN
rev1-fib-618-v1,EUR/USD,BUY,2026-09-14T16:56:10.860Z,60,LOSS
rev1-fib-618-v1,EUR/NZD,SELL,2026-09-14T17:31:53.440Z,60,LOSS
rev1-fib-618-v1,EUR/NZD,BUY,2026-09-14T18:04:44.406Z,60,WIN
rev1-fib-618-v1,EUR/NZD,BUY,2026-09-14T18:04:48.965Z,60,WIN
rev1-fib-618-v1,EUR/NZD,BUY,2026-09-14T18:04:53.974Z,60,WIN
rev1-fib-618-v1,EUR/NZD,BUY,2026-09-14T18:04:59.762Z,60,WIN
rev1-fib-618-v1,EUR/NZD,BUY,2026-09-14T18:08:34.719Z,60,LOSS
rev1-fib-618-v1,EUR/NZD,BUY,2026-09-14T18:08:40.740Z,60,LOSS
rev1-fib-618-v1,EUR/NZD,BUY,2026-09-14T18:08:49.074Z,60,LOSS
rev1-fib-618-v1,EUR/NZD,BUY,2026-09-14T18:08:53.430Z,60,LOSS
