strategy,asset,direction,reference_iso,horizon_s,result
williams-v1,EUR/NZD,SELL,2026-09-14T23:26:24.437Z,60,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:27:03.536Z,60,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:27:38.294Z,60,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:28:13.963Z,60,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:28:49.985Z,60,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:30:09.642Z,60,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:30:18.882Z,60,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:30:59.589Z,60,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:32:12.793Z,60,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:32:48.594Z,60,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:33:29.686Z,60,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:33:58.858Z,60,LOSS
williams-v1,EUR/NZD,SELL,2026-09-14T23:34:04.620Z,60,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:35:33.586Z,60,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:35:53.934Z,60,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:36:24.393Z,60,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:37:13.622Z,60,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:41:24.998Z,60,LOSS
williams-v1,EUR/NZD,SELL,2026-09-14T23:41:38.593Z,60,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:42:44.666Z,60,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:43:24.842Z,60,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:43:38.507Z,60,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:46:18.171Z,60,LOSS
williams-v1,EUR/NZD,SELL,2026-09-14T23:47:04.530Z,60,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:47:23.350Z,60,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:48:18.811Z,60,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:58:56.175Z,60,LOSS
williams-v1,EUR/NZD,BUY,2026-09-15T00:13:37.242Z,60,LOSS
williams-v1,EUR/NZD,BUY,2026-09-15T00:14:48.452Z,60,WIN
williams-v1,EUR/NZD,SELL,2026-09-15T00:15:12.638Z,60,WIN
williams-v1,EUR/NZD,SELL,2026-09-15T00:15:31.531Z,60,WIN
williams-v1,EUR/NZD,BUY,2026-09-15T00:17:39.263Z,60,WIN
williams-v1,EUR/NZD,SELL,2026-09-15T00:19:07.519Z,60,WIN
williams-v1,EUR/NZD,SELL,2026-09-15T00:19:24.864Z,60,WIN
