trade_id,ordinal,phase,model_version,strategy,symbol,timestamp,expiry,horizon_seconds,direction,probability,outcome,gross_return,net_return,cost,session,regime,data_quality_score,reasons
mh-120-GBPUSD-1788737520000,12,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-06T23:32:00.000Z,2026-09-06T23:35:00.000Z,120,BUY,0.7055219176674304,WIN,0.00005405306264829321,-0.00016594693735170682,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCAD-1788737520000,13,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-06T23:32:00.000Z,2026-09-06T23:35:00.000Z,120,SELL,0.5929822153848506,WIN,0.00023136722340194986,0.000011367223401949827,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCHF-1788737640000,14,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-06T23:34:00.000Z,2026-09-06T23:37:00.000Z,120,SELL,0.7373931609201062,LOSS,-0.000012292501471051748,-0.0002322925014710518,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDJPY-1788737640000,15,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-06T23:34:00.000Z,2026-09-06T23:37:00.000Z,120,SELL,0.720186794480592,LOSS,-0.000038514027170375403,-0.00025851402717037543,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-EURUSD-1788737880000,16,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-06T23:38:00.000Z,2026-09-06T23:41:00.000Z,120,SELL,0.6903924361776823,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-GBPUSD-1788737880000,17,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-06T23:38:00.000Z,2026-09-06T23:41:00.000Z,120,BUY,0.718573368888075,LOSS,-0.00001349030998968917,-0.0002334903099896892,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDJPY-1788738000000,18,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-06T23:40:00.000Z,2026-09-06T23:43:00.000Z,120,BUY,0.7342878473863728,WIN,0.00007046246637396239,-0.00014953753362603766,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCAD-1788738120000,19,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-06T23:42:00.000Z,2026-09-06T23:45:00.000Z,120,SELL,0.7218832173112163,WIN,0.00007232903902293899,-0.00014767096097706103,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCHF-1788738120000,20,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-06T23:42:00.000Z,2026-09-06T23:45:00.000Z,120,SELL,0.594349841180941,WIN,0.000024731912691048505,-0.00019526808730895153,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-GBPUSD-1788738240000,21,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-06T23:44:00.000Z,2026-09-06T23:47:00.000Z,120,BUY,0.6678527164684722,LOSS,-0.00010809882383894721,-0.00032809882383894723,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDJPY-1788738360000,22,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-06T23:46:00.000Z,2026-09-06T23:49:00.000Z,120,BUY,0.7473280386159619,WIN,0.00003204150390706088,-0.00018795849609293914,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCHF-1788738480000,23,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-06T23:48:00.000Z,2026-09-06T23:51:00.000Z,120,BUY,0.7423962858006492,WIN,0.00008639954194995817,-0.00013360045805004185,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-EURUSD-1788738600000,24,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-06T23:50:00.000Z,2026-09-06T23:53:00.000Z,120,SELL,0.7307354191377075,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-GBPUSD-1788738600000,25,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-06T23:50:00.000Z,2026-09-06T23:53:00.000Z,120,SELL,0.7139245463554835,WIN,0.00006746613596834012,-0.0001525338640316599,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCAD-1788738600000,26,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-06T23:50:00.000Z,2026-09-06T23:53:00.000Z,120,BUY,0.5610524588930395,WIN,0.000014476768233834276,-0.00020552323176616577,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDJPY-1788738720000,27,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-06T23:52:00.000Z,2026-09-06T23:55:00.000Z,120,BUY,0.7494085089039171,LOSS,-0.00034567406344696526,-0.0005656740634469653,0.00022000000000000003,ASIA,TREND_UP,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCAD-1788738840000,28,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-06T23:54:00.000Z,2026-09-06T23:57:00.000Z,120,BUY,0.6103707992377575,WIN,0.000007238907473060276,-0.00021276109252693976,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCHF-1788738840000,29,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-06T23:54:00.000Z,2026-09-06T23:57:00.000Z,120,BUY,0.6276053153847688,LOSS,-0.000024728858371645892,-0.00024472885837164594,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-EURUSD-1788739080000,30,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-06T23:58:00.000Z,2026-09-07T00:01:00.000Z,120,SELL,0.6225221194961947,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-GBPUSD-1788739080000,31,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-06T23:58:00.000Z,2026-09-07T00:01:00.000Z,120,SELL,0.7410812863875114,LOSS,-0.00006746158459590114,-0.0002874615845959012,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCHF-1788739200000,32,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:00:00.000Z,2026-09-07T00:03:00.000Z,120,BUY,0.7494862959226768,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDJPY-1788739200000,33,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:00:00.000Z,2026-09-07T00:03:00.000Z,120,BUY,0.7491384945424854,LOSS,-0.00017920151126933363,-0.0003992015112693337,0.00022000000000000003,ASIA,TREND_UP,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCAD-1788739320000,34,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:02:00.000Z,2026-09-07T00:05:00.000Z,120,BUY,0.677738984151071,WIN,0.00015183372397628567,-0.00006816627602371437,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-EURUSD-1788739440000,35,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:04:00.000Z,2026-09-07T00:07:00.000Z,120,SELL,0.6404421271199408,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-GBPUSD-1788739440000,36,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:04:00.000Z,2026-09-07T00:07:00.000Z,120,SELL,0.3181818181818182,LOSS,-0.000013492681014236894,-0.00023349268101423694,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCAD-1788739680000,37,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:08:00.000Z,2026-09-07T00:11:00.000Z,120,BUY,0.30434782608695654,LOSS,-0.00002170934563207966,-0.0002417093456320797,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCHF-1788739680000,38,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:08:00.000Z,2026-09-07T00:11:00.000Z,120,BUY,0.30434782608695654,LOSS,-0.00020983354137656983,-0.0004298335413765699,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDJPY-1788739920000,39,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:12:00.000Z,2026-09-07T00:15:00.000Z,120,SELL,0.28,LOSS,-0.00013448086428193131,-0.00035448086428193135,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-EURUSD-1788740040000,40,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:14:00.000Z,2026-09-07T00:17:00.000Z,120,BUY,0.28,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-GBPUSD-1788740040000,41,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:14:00.000Z,2026-09-07T00:17:00.000Z,120,BUY,0.28,WIN,0.00005414417199716334,-0.0001658558280028367,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCAD-1788740160000,42,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:16:00.000Z,2026-09-07T00:19:00.000Z,120,BUY,0.6587284223214016,LOSS,-0.00011562592136713607,-0.0003356259213671361,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCHF-1788740280000,43,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:18:00.000Z,2026-09-07T00:21:00.000Z,120,SELL,0.2857142857142857,LOSS,-0.00007404486721495688,-0.0002940448672149569,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDJPY-1788740280000,44,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:18:00.000Z,2026-09-07T00:21:00.000Z,120,SELL,0.2857142857142857,WIN,0.000006453159642956455,-0.0002135468403570436,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-GBPUSD-1788740520000,45,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:22:00.000Z,2026-09-07T00:25:00.000Z,120,SELL,0.3,LOSS,-0.00009470692351701656,-0.0003147069235170166,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCAD-1788740520000,46,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:22:00.000Z,2026-09-07T00:25:00.000Z,120,BUY,0.5923522786441966,WIN,0.000021713739670356137,-0.0001982862603296439,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-EURUSD-1788740640000,47,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:24:00.000Z,2026-09-07T00:27:00.000Z,120,BUY,0.6917035979549712,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCHF-1788740640000,48,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:24:00.000Z,2026-09-07T00:27:00.000Z,120,SELL,0.6906737211259621,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDJPY-1788740640000,49,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:24:00.000Z,2026-09-07T00:27:00.000Z,120,SELL,0.3,WIN,0.0003461948451890802,0.00012619484518908017,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCAD-1788740760000,50,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:26:00.000Z,2026-09-07T00:29:00.000Z,120,SELL,0.6926937397887144,WIN,0.0002819272481176982,0.00006192724811769819,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-EURUSD-1788741000000,51,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:30:00.000Z,2026-09-07T00:33:00.000Z,120,BUY,0.3125,WIN,0.00011612009525950995,-0.00010387990474049009,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-GBPUSD-1788741000000,52,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:30:00.000Z,2026-09-07T00:33:00.000Z,120,BUY,0.3125,WIN,0.00006753789373996906,-0.00015246210626003096,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCHF-1788741120000,53,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:32:00.000Z,2026-09-07T00:35:00.000Z,120,SELL,0.3125,LOSS,-0.00006177066532454742,-0.00028177066532454744,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDJPY-1788741120000,54,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:32:00.000Z,2026-09-07T00:35:00.000Z,120,SELL,0.3125,LOSS,-0.0002244875481857676,-0.00044448754818576764,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCAD-1788741240000,55,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:34:00.000Z,2026-09-07T00:37:00.000Z,120,SELL,0.6067513561891169,WIN,0.0001517607086096151,-0.00006823929139038493,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-EURUSD-1788741360000,56,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:36:00.000Z,2026-09-07T00:39:00.000Z,120,BUY,0.3333333333333333,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-GBPUSD-1788741360000,57,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:36:00.000Z,2026-09-07T00:39:00.000Z,120,BUY,0.5984539198870703,WIN,0.00002697879546026222,-0.00019302120453973783,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCHF-1788741480000,58,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:38:00.000Z,2026-09-07T00:41:00.000Z,120,SELL,0.3333333333333333,LOSS,-0.000037108865926550954,-0.000257108865926551,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDJPY-1788741480000,59,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:38:00.000Z,2026-09-07T00:41:00.000Z,120,SELL,0.3333333333333333,LOSS,-0.0001475513717675773,-0.00036755137176757737,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCAD-1788741600000,60,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:40:00.000Z,2026-09-07T00:43:00.000Z,120,SELL,0.32432432432432434,WIN,0.00006507574989674073,-0.0001549242501032593,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-EURUSD-1788741720000,61,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:42:00.000Z,2026-09-07T00:45:00.000Z,120,BUY,0.3076923076923077,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-GBPUSD-1788741840000,62,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:44:00.000Z,2026-09-07T00:47:00.000Z,120,BUY,0.325,LOSS,-0.00008101688800997663,-0.0003010168880099767,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-120-USDCHF-1788741840000,63,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:44:00.000Z,2026-09-07T00:47:00.000Z,120,SELL,0.6335124848948549,WIN,0.000024665615248798748,-0.0001953343847512013,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
